# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 08-07-2024 12:04:40
#X: 33911 - Y: 398882
#00 DONARLOCATIE: VTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <6>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33911  398882 20240708 120518    1.03    0.00   18.33   8.02 7.68      95   36.16    3748   26.62   15011    1.06    0.00
  33921  398875 20240708 121109    1.98   19.85   18.28   8.00 7.39      92   36.13    3750   26.63   15020    1.17    0.00
  33929  398881 20240708 121205    3.02   17.55   18.18   8.00 7.20      89   36.05    3749   26.63   15016    1.69    0.00
  33935  398875 20240708 121251    3.99   15.94   18.12   8.00 7.22      89   36.04    3753   26.66   15037    1.97    0.00
  33942  398877 20240708 121357    5.00   14.73   18.02   7.97 6.91      85   35.94    3751   26.64   15028    0.95    0.00
  33945  398877 20240708 121417    6.03   13.70   18.01   7.97 6.86      85   35.94    3751   26.65   15028    0.88    0.00
  33952  398880 20240708 121443    7.05   12.95   18.01   7.97 6.79      84   35.94    3752   26.65   15030    0.94    0.00
  33945  398894 20240708 121736    7.99   12.46   18.00   7.96 6.67      82   35.94    3751   26.65   15029    0.72    0.00
  33952  398887 20240708 121604    9.09   11.54   18.10   7.88 5.46      68   36.16    3766   26.76   15096    0.54    0.00
  33935  398901 20240708 121830   10.08   10.24   18.06   7.89 5.65      70   36.09    3763   26.74   15080    0.61    0.00
  33937  398907 20240708 121914   10.97    8.68   18.30   7.84 4.87      61   36.46    3782   26.88   15164    0.86    0.00
  33927  398929 20240708 122127   12.03    8.04   18.38   7.74 3.41      43   36.82    3812   27.12   15302    0.28    0.00
  33923  398931 20240708 122234   13.01    7.01   18.39   7.71 3.00      37   36.93    3823   27.21   15353    0.23    0.00
  33920  398933 20240708 122305   14.02    6.20   18.36   7.70 2.86      36   36.94    3826   27.23   15366    0.20    0.00
  33918  398931 20240708 122341   15.05    5.80   18.34   7.69 2.75      34   36.94    3828   27.25   15375    0.21    0.00
  33911  398923 20240708 122418   16.06    4.26   18.31   7.69 2.62      33   36.94    3830   27.27   15387    0.19    0.00
  33914  398927 20240708 122443   16.94    3.60   18.32   7.69 2.56      32   36.98    3834   27.30   15402    0.15    0.00
  33915  398925 20240708 122520   18.00    3.00   18.30   7.68 2.50      31   36.97    3834   27.30   15404    0.18    0.00
  33918  398920 20240708 122636   19.03    1.61   18.28   7.67 2.37      30   36.97    3837   27.32   15416    0.24    0.00
  33925  398918 20240708 122722   19.93    1.71   18.26   7.66 2.21      28   36.97    3838   27.33   15420    0.12    0.00
  33923  398914 20240708 122802   21.00    1.44   18.21   7.64 1.99      25   36.95    3840   27.34   15430    0.22    0.00
  33924  398912 20240708 122829   22.00   64.08   18.21   7.64 1.94      24   36.94    3839   27.34   15427    0.20    0.00
