# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 08-07-2024 12:38:15
#X: 33142 - Y: 400213
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33142  400213 20240708 123823    1.07   12.24   18.28   8.07 8.40     104   36.04    3739   26.55   14974    1.73    0.00
  33142  400223 20240708 123850    2.00    9.70   18.25   8.07 8.32     103   36.00    3738   26.54   14969    1.81    0.00
  33141  400225 20240708 124100    3.01   10.74   18.04   7.97 6.97      86   35.92    3746   26.61   15007    0.76    0.00
  33140  400218 20240708 124124    3.97    9.80   18.04   7.97 7.00      86   35.92    3746   26.61   15007    0.76    0.00
  33145  400217 20240708 124203    5.00    8.70   18.03   7.97 6.85      85   35.92    3747   26.61   15011    0.67    0.00
  33148  400218 20240708 124319    5.97    7.78   18.03   7.95 6.56      81   35.93    3749   26.63   15019    0.62    0.00
  33150  400228 20240708 124343    7.01    6.75   18.03   7.95 6.61      82   35.94    3750   26.63   15022    0.52    0.00
  33149  400227 20240708 124422    8.03    5.80   18.03   7.94 6.41      79   35.96    3752   26.65   15033    0.49    0.00
  33145  400225 20240708 124438    9.00    4.90   18.03   7.94 6.40      79   35.96    3752   26.65   15032    0.48    0.00
  33148  400216 20240708 124533   10.00    3.96   18.04   7.91 6.01      74   36.03    3758   26.70   15059    0.46    0.00
  33154  400228 20240708 124636   10.99    2.89   18.12   7.84 5.01      62   36.25    3774   26.83   15132    0.36    0.00
  33146  400237 20240708 124854   12.02    1.78   18.14   7.74 3.47      43   36.56    3806   27.08   15276    0.15    0.00
  33146  400236 20240708 124935   13.04    0.98   18.14   7.73 3.23      40   36.59    3808   27.10   15287    0.21    0.00
