# VERTIKAAL 18 M.C.ECOS 8 VERTIKAAL
* 08-07-2024 12:52:15
#X: 33193 - Y: 400533
#00 DONARLOCATIE: VTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33193  400533 20240708 125227    0.95   18.18   18.31   8.07 8.41     104   36.07    3740   26.56   14978    1.89    0.00
  33194  400534 20240708 125252    2.03    0.75   18.26   8.07 8.40     104   36.03    3740   26.56   14978    2.29    0.00
  33193  400536 20240708 125311    3.01   16.09   18.17   8.06 8.34     103   35.98    3742   26.57   14985    2.10    0.00
  33191  400544 20240708 125401    4.02   14.75   18.03   8.04 8.02      99   35.86    3741   26.57   14984    1.86    0.00
  33197  400551 20240708 125516    5.09   12.73   18.00   8.02 7.59      94   35.84    3742   26.58   14989    1.46    0.00
  33203  400552 20240708 125606    6.04   11.80   17.99   7.99 7.29      90   35.86    3744   26.59   14997    1.18    0.00
  33209  400551 20240708 125726    6.99   11.33   18.03   7.94 6.43      79   35.96    3752   26.65   15030    0.56    0.00
  33210  400552 20240708 125834    7.94   10.68   17.97   7.91 6.07      75   35.93    3754   26.67   15041    0.39    0.00
  33206  400549 20240708 125903    9.01    9.88   17.98   7.91 5.97      74   35.95    3756   26.68   15049    0.33    0.00
  33206  400550 20240708 125936   10.03    8.83   17.96   7.90 5.83      72   35.95    3756   26.69   15052    0.39    0.00
  33205  400560 20240708 125958   11.02    7.83   17.96   7.90 5.80      72   35.96    3757   26.69   15056    0.33    0.00
  33203  400560 20240708 130152   11.97    6.69   18.10   7.79 4.20      52   36.37    3789   26.94   15199    0.27    0.00
  33198  400554 20240708 130237   13.01    5.29   18.15   7.72 3.23      40   36.63    3812   27.12   15302    0.21    0.00
  33202  400548 20240708 130330   14.02    3.80   18.18   7.69 2.69      34   36.77    3824   27.22   15359    0.15    0.00
  33201  400553 20240708 130410   15.01    2.44   18.17   7.68 2.51      31   36.80    3828   27.25   15375    0.12    0.00
  33203  400556 20240708 130451   16.07    1.30   18.12   7.66 2.27      28   36.77    3829   27.26   15382    0.13    0.00
  33213  400562 20240708 130534   16.81    0.00   18.06   7.64 2.09      26   36.71    3828   27.25   15376    0.68    0.00
