# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 08-07-2024 11:38:56
#X: 35512 - Y: 397372
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  35512  397372 20240708 113904    1.05   10.90   18.63   8.07 8.13     102   36.41    3749   26.63   15017    2.15    0.00
  35469  397397 20240708 113940    2.01    9.74   18.42   8.06 7.98      99   36.25    3750   26.63   15021    2.62    0.00
  35462  397400 20240708 114050    2.96    6.78   18.36   8.02 7.36      91   36.22    3752   26.65   15030    1.85    0.00
  35452  397412 20240708 114127    4.01    5.64   18.28   8.00 7.13      88   36.14    3750   26.63   15021    1.45    0.00
  35451  397414 20240708 114150    4.99    4.44   18.29   8.01 7.18      89   36.17    3752   26.65   15032    1.60    0.00
  35456  397406 20240708 114210    6.01    3.98   18.22   8.00 7.11      88   36.14    3755   26.67   15044    1.58    0.00
  35454  397407 20240708 114234    7.01    4.51   18.21   7.99 7.04      87   36.15    3757   26.69   15056    1.53    0.00
  35447  397411 20240708 114328    8.06    4.04   18.23   7.97 6.79      84   36.19    3760   26.71   15065    1.00    0.00
  35451  397418 20240708 114509    9.07    6.80   18.82   7.73 3.35      42   37.54    3850   27.42   15474    0.49    0.00
  35451  397425 20240708 114605   10.01    4.66   18.64   7.64 2.23      28   37.69    3881   27.66   15613    0.43    0.00
  35448  397432 20240708 114701   11.04    3.03   18.09   7.56 1.24      15   37.28    3884   27.69   15632    0.36    0.00
  35441  397440 20240708 114738   12.03    1.64   17.74   7.54 0.90      11   36.98    3883   27.69   15628    0.20    0.00
  35440  397442 20240708 114807   12.98   30.37   17.68   7.54 0.83      10   36.93    3883   27.68   15628    0.16    0.00
