# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 08-07-2024 09:17:08
#X: 45392 - Y: 396447
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45392  396447 20240708 91723    1.03   11.44   18.46   7.99 7.04      88   36.73    3797   27.00   15232    1.22    0.00
  45371  396437 20240708 91756    1.98    0.00   18.41   7.98 6.91      86   36.66    3794   26.98   15218    1.21    0.00
  45371  396436 20240708 91828    3.05    9.01   18.42   7.98 6.96      87   36.68    3794   26.98   15222    1.03    0.00
  45361  396430 20240708 91936    4.05    0.00   18.58   7.96 6.51      82   37.33    3849   27.41   15468    1.19    0.00
  45362  396436 20240708 92048    5.05    6.79   18.57   7.94 5.92      75   38.13    3932   28.07   15849    0.57    0.00
  45359  396436 20240708 92110    6.03    5.78   18.56   7.94 5.90      74   38.24    3943   28.16   15900    0.67    0.00
  45354  396436 20240708 92139    7.01    4.86   18.56   7.93 5.80      73   38.39    3960   28.29   15974    0.43    0.00
  45352  396435 20240708 92201    7.98    3.89   18.56   7.93 5.75      73   38.44    3964   28.33   15996    0.42    0.00
  45342  396427 20240708 92220    8.98    3.00   18.57   7.93 5.71      72   38.48    3968   28.36   16015    0.33    0.00
  45339  396428 20240708 92238   10.01    1.98   18.57   7.93 5.67      72   38.61    3981   28.46   16071    0.28    0.00
  45337  396429 20240708 92257   11.05    1.09   18.58   7.93 5.62      71   38.65    3985   28.49   16091    0.32    0.00
