# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 27-05-2024 11:32:06
#X: 37418 - Y: 393839
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37418  393839 20240527 113234    1.05    1.05   17.04   8.29 7.96      95   33.02    3521   24.85   13998    2.50    1.07
  37405  393833 20240527 113400    1.97    1.97   16.92   8.24 6.75      81   33.40    3571   25.23   14221    2.77    0.99
  37407  393833 20240527 113438    2.94    2.96   16.94   8.18 6.00      72   33.81    3613   25.57   14413    2.69    0.87
  37410  393826 20240527 113617    4.02    4.01   17.02   8.08 4.04      49   35.27    3762   26.74   15084    0.90    0.49
  37406  393829 20240527 113656    4.99    5.00   16.89   8.06 3.72      45   35.38    3785   26.92   15190    0.60    0.51
  37408  393829 20240527 113738    5.96    5.98   16.75   8.05 3.50      42   35.43    3803   27.06   15270    0.58    0.50
  37409  393827 20240527 113811    7.08    7.10   16.66   8.05 3.38      41   35.47    3815   27.15   15324    0.37    0.39
  37403  393838 20240527 113926    8.00    8.01   15.95   8.03 2.93      35   35.17    3843   27.38   15456    0.22    0.38
  37404  393837 20240527 113949    9.04    9.04   15.44   8.05 2.89      34   34.87    3854   27.46   15509    0.23    0.37
  37408  393834 20240527 114043   10.09   10.08   14.56   8.08 3.20      37   34.15    3852   27.45   15505    0.21    0.44
  37411  393837 20240527 114116   11.00   10.99   14.36   8.09 3.29      38   33.99    3852   27.45   15505    0.16    0.38
  37410  393838 20240527 114153   12.05   12.06   14.23   8.10 3.44      40   33.87    3849   27.44   15495    0.14    0.46
  37412  393839 20240527 114233   13.08   13.10   13.98   8.11 3.58      41   33.66    3848   27.43   15491    0.14    0.77
  37414  393834 20240527 114437   13.95   13.95   13.82   8.12 3.62      41   33.52    3846   27.41   15482    0.18    0.54
  37413  393837 20240527 114503   14.97   14.98   13.77   8.11 3.58      41   33.48    3845   27.41   15480    0.15    0.59
  37411  393837 20240527 114526   15.99   16.00   13.71   8.11 3.54      40   33.42    3845   27.40   15477    0.14    0.61
  37411  393835 20240527 114618   17.04   17.03   13.50   8.10 3.34      38   33.24    3843   27.39   15469    0.14    0.67
  37412  393834 20240527 114655   18.06   18.07   13.41   8.09 3.23      37   33.17    3842   27.38   15468    0.15    0.91
