# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 27-05-2024 09:08:12
#X: 48064 - Y: 396592
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48064  396592 20240527 90820    1.06    1.06   17.23   8.22 9.24     109   29.70    3154   22.00   12370    2.73    1.89
  48071  396597 20240527 90858    2.01    2.02   17.27   8.20 8.87     105   30.61    3248   22.73   12783    2.36    1.71
  48072  396612 20240527 91009    3.03    3.03   17.19   8.19 8.18      99   33.50    3560   25.15   14173    2.64    1.77
  48076  396616 20240527 91056    3.97    3.99   17.04   8.18 8.03      97   33.89    3614   25.57   14413    2.05    1.79
  48071  396620 20240527 91143    5.01    5.03   16.71   8.16 7.87      95   35.10    3771   26.80   15124    1.37    2.74
  48067  396618 20240527 91218    6.00    5.99   16.71   8.16 7.72      93   35.44    3807   27.09   15288    1.45    2.25
  48073  396617 20240527 91318    7.01    7.02   16.88   8.16 7.31      89   35.93    3846   27.39   15463    1.30    1.95
  48075  396618 20240527 91343    7.98    7.99   16.83   8.16 7.25      88   36.02    3858   27.50   15523    1.06    2.00
  48066  396610 20240527 91451    8.95    8.98   16.78   8.15 6.75      82   36.11    3873   27.61   15589    1.27    1.46
  48072  396612 20240527 91604   10.08   10.06   16.78   8.10 5.55      67   36.38    3902   27.84   15721    0.55    1.37
  48071  396608 20240527 91702   10.97   10.99   16.76   8.08 5.00      61   36.49    3915   27.94   15780    0.53    1.09
  48072  396611 20240527 91842   12.01   12.00   16.69   8.03 3.96      48   36.55    3927   28.04   15836    0.50    1.33
  48068  396628 20240527 91946   12.99   12.99   16.61   7.96 2.50      30   36.59    3939   28.14   15893    0.56    1.50
