# VERTIKAAL 13 M.C.ECOS 8 VERTIKAAL
* 27-05-2024 12:29:01
#X: 35480 - Y: 397421
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  35480  397421 20240527 122902    1.10    1.10   17.46   8.35 8.95     108   32.73    3458   24.36   13716    1.68    1.03
  35476  397419 20240527 122925    2.02    2.02   17.47   8.35 8.94     108   32.74    3459   24.36   13716    1.74    0.93
  35472  397417 20240527 122950    2.96    2.97   17.10   8.33 8.71     104   32.89    3502   24.70   13914    3.41    1.00
  35463  397422 20240527 123138    3.98    3.98   15.53   8.18 4.75      56   32.99    3639   25.77   14535    2.68    0.82
  35462  397424 20240527 123331    5.00    5.00   15.32   8.09 4.04      47   33.61    3725   26.45   14924    1.05    0.52
  35455  397422 20240527 123416    5.99    6.02   14.91   8.08 3.70      43   33.46    3743   26.60   15011    0.92    0.65
  35456  397422 20240527 123457    7.00    7.00   14.83   8.06 3.43      40   33.55    3760   26.73   15087    0.41    0.58
  35458  397422 20240527 123515    8.06    8.06   14.47   8.07 3.37      39   33.35    3769   26.80   15132    0.37    0.68
  35465  397424 20240527 123554    9.08    9.09   14.52   8.06 3.26      38   33.46    3776   26.86   15162    0.33    0.74
  35471  397419 20240527 123650   10.01   10.03   14.55   8.03 2.80      32   33.71    3802   27.06   15280    0.32    0.79
  35462  397419 20240527 123756   11.04   11.04   14.18   8.00 2.22      26   33.58    3821   27.21   15366    0.21    0.82
  35461  397422 20240527 123838   11.97   12.01   13.95   7.99 1.99      23   33.39    3819   27.20   15360    0.23    1.02
  35462  397424 20240527 123859   12.94   12.95   13.88   7.99 1.93      22   33.33    3819   27.20   15359    0.23    1.19
  35464  397424 20240527 123924   13.96   13.94   13.78   7.98 1.85      21   33.25    3819   27.19   15358    0.19    1.26
