# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 27-05-2024 10:53:45
#X: 40143 - Y: 395979
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40143  395979 20240527 105353    1.03    1.04   17.47   8.30 8.81     105   31.01    3275   22.94   12902    2.24    1.05
  40135  395974 20240527 105418    2.06    2.17   17.46   8.30 8.81     105   31.07    3283   22.99   12935    2.85    1.18
  40117  395975 20240527 105523    2.97    2.98   17.38   8.29 8.30      99   31.63    3347   23.49   13221    2.68    1.02
  40094  395969 20240527 105633    4.05    4.06   17.46   8.23 7.16      86   32.99    3485   24.56   13833    2.53    0.95
  40102  395975 20240527 105722    5.08    5.09   17.18   8.10 5.02      61   35.42    3765   26.76   15096    0.51    0.47
  40099  395975 20240527 105806    6.07    6.06   17.05   8.08 4.48      54   35.69    3804   27.07   15275    0.65    0.49
  40101  395973 20240527 105854    7.03    7.05   16.86   8.07 4.07      49   35.76    3829   27.26   15388    0.21    0.42
  40110  395982 20240527 110006    8.09    8.11   16.72   8.06 3.72      45   35.74    3838   27.34   15431    0.20    0.54
  40109  395986 20240527 110042    9.06    9.07   16.42   8.04 3.28      39   35.63    3852   27.44   15493    0.19    0.45
  40106  395981 20240527 110123   10.03   10.03   16.15   8.02 2.99      36   35.54    3866   27.56   15561    0.12    0.43
  40107  395978 20240527 110154   11.06   11.09   15.63   8.02 2.82      33   35.27    3882   27.68   15635    0.17    0.40
  40116  395981 20240527 110228   12.06   12.05   15.30   8.01 2.59      31   35.08    3891   27.76   15678    0.13    0.41
  40121  395982 20240527 110242   13.01   13.02   15.21   8.01 2.57      30   35.03    3893   27.77   15687    0.14    0.45
  40122  395985 20240527 110258   13.96   13.97   15.12   8.01 2.53      30   34.98    3895   27.79   15697    0.25    0.56
  40123  395988 20240527 110313   15.02   14.97   15.02   8.02 2.52      30   34.92    3897   27.80   15706    0.19    0.42
  40123  395991 20240527 110335   15.96   15.97   14.98   8.03 2.58      30   34.89    3898   27.81   15712    0.17    0.42
  40122  395990 20240527 110350   17.03   17.14   14.89   8.03 2.59      30   34.83    3898   27.82   15715    0.14    0.60
  40122  395991 20240527 110405   17.96   17.96   14.85   8.03 2.59      30   34.80    3899   27.82   15717    0.18    0.68
  40121  395990 20240527 110422   19.05   19.16   14.80   8.03 2.58      30   34.76    3899   27.82   15718    0.14    0.53
  40121  395991 20240527 110441   20.07   20.07   14.77   8.03 2.55      30   34.74    3899   27.83   15720    0.15    0.71
  40123  395994 20240527 110455   21.10   21.08   14.76   8.03 2.54      30   34.73    3899   27.83   15721    0.16    0.81
