# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 27-05-2024 10:11:35
#X: 42846 - Y: 397315
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42846  397315 20240527 101223    1.07    1.07   17.45   8.32 9.29     111   30.32    3204   22.38   12587    3.21    1.19
  42827  397339 20240527 101303    2.01    2.01   17.45   8.32 9.25     110   30.35    3207   22.41   12602    3.34    1.06
  42817  397314 20240527 101400    2.94    2.98   17.45   8.29 8.95     107   30.43    3215   22.47   12636    2.58    1.06
  42824  397309 20240527 101440    4.00    4.01   17.96   8.28 8.62     105   32.53    3400   23.90   13451    3.22    1.25
  42810  397287 20240527 101610    4.95    4.97   17.71   8.20 7.00      85   33.23    3491   24.61   13861    2.39    1.22
  42782  397276 20240527 101718    5.97    5.99   17.12   8.10 5.22      63   35.38    3765   26.76   15098    0.69    0.71
  42784  397291 20240527 101758    6.94    6.96   17.06   8.08 4.75      58   35.66    3801   27.04   15260    0.32    0.63
  42783  397300 20240527 101824    8.00    8.02   17.04   8.08 4.63      56   35.75    3812   27.13   15308    0.28    0.59
  42782  397308 20240527 101846    9.01    9.03   17.00   8.07 4.55      55   35.85    3826   27.24   15374    0.20    0.69
  42779  397318 20240527 101916   10.02   10.00   16.92   8.07 4.31      52   35.85    3834   27.30   15409    0.20    0.61
  42782  397321 20240527 101950   10.99   11.02   16.85   8.06 4.10      50   35.85    3839   27.34   15433    0.12    0.79
  42785  397330 20240527 102031   12.01   12.00   16.72   8.05 3.75      45   35.81    3846   27.40   15466    0.22    0.71
  42779  397330 20240527 102059   13.03   13.03   16.70   8.05 3.65      44   35.80    3847   27.41   15471    0.26    0.66
  42778  397327 20240527 102125   13.94   13.93   16.67   8.04 3.56      43   35.79    3848   27.42   15477    0.19    0.69
