# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 27-05-2024 09:44:13
#X: 45404 - Y: 396450
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45404  396450 20240527 94422    0.97    0.98   17.25   8.22 9.05     107   29.15    3094   21.54   12106    2.24    2.04
  45408  396452 20240527 94443    1.95    1.96   17.28   8.24 9.03     107   29.45    3124   21.77   12238    2.36    1.93
  45402  396454 20240527 94544    3.06    3.08   17.68   8.24 8.19      99   31.82    3346   23.48   13212    3.31    1.45
  45394  396444 20240527 94650    4.01    4.00   17.32   8.19 6.71      81   34.19    3623   25.64   14454    1.84    1.13
  45387  396432 20240527 94747    4.96    4.96   16.97   8.13 5.99      73   35.51    3793   26.98   15224    1.02    0.88
  45396  396430 20240527 94902    6.04    6.05   16.90   8.10 5.42      66   35.79    3828   27.26   15385    0.42    0.80
  45382  396419 20240527 94932    7.09    7.08   16.88   8.10 5.31      64   35.85    3837   27.32   15423    0.40    0.88
  45365  396409 20240527 95004    8.12    8.12   16.88   8.10 5.27      64   35.85    3836   27.32   15419    0.36    0.71
  45354  396414 20240527 95051    9.02    9.00   16.89   8.09 5.14      62   35.92    3844   27.38   15455    0.33    0.84
  45337  396423 20240527 95123   10.00    9.98   16.91   8.10 5.05      61   36.04    3854   27.46   15503    0.26    0.98
