# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 13-01-2025 12:05:15
#X: 44865 - Y: 362025
#00 DONARLOCATIE: KTS-07
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1043>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  44865  362025 20250113 120523    1.07    9.24    5.91   7.78 8.88      70    1.37     192    1.11     515    0.46    5.81
  44865  362025 20250113 120539    1.99    8.29    5.91   7.78 8.87      70    1.38     193    1.11     519    0.50    5.96
  44865  362025 20250113 120612    2.97    7.51    5.91   7.78 8.89      70    1.40     196    1.13     529    0.47    5.89
  44865  362025 20250113 120626    4.03    7.09    5.91   7.78 8.89      70    1.40     195    1.13     526    0.48    5.66
  44865  362025 20250113 120640    4.96    6.53    5.92   7.78 8.89      70    1.43     199    1.15     540    0.48    5.69
  44865  362025 20250113 120659    6.08    5.26    5.92   7.79 8.89      70    1.46     204    1.18     556    0.51    5.56
  44865  362025 20250113 120716    7.03    4.78    5.93   7.79 8.89      70    1.48     206    1.19     564    0.53    6.04
  44865  362025 20250113 120750    8.05    6.00    6.12   7.79 8.90      70    1.80     251    1.46     721    0.44    5.57
  44865  362025 20250113 120805    8.91    5.09    6.15   7.79 8.92      71    1.91     266    1.55     757    0.40    5.91
  44865  362025 20250113 120819   10.00    4.06    6.21   7.80 8.95      71    2.11     293    1.72     851    0.52    5.76
  44865  362025 20250113 120834   11.00    3.11    6.26   7.81 9.02      72    2.40     333    1.97     990    0.45    5.41
  44865  362025 20250113 120915   13.06    1.75    6.42   7.82 9.21      74    3.22     445    2.68    1384    0.50    6.93
  44865  362025 20250113 120930   13.89    0.95    6.42   7.82 9.24      74    3.23     446    2.69    1389    0.40    7.00
  44865  362025 20250113 120938   14.07    0.98    6.43   7.82 9.26      74    3.25     449    2.71    1398    0.41    7.08
