# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 13-01-2025 11:07:33
#X: 46567 - Y: 369383
#00 DONARLOCATIE: KTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1043>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  46567  369383 20250113 110742    1.05   13.18    6.31   7.84 9.60      76    2.17     300    1.77     876    0.40    3.44
  46567  369383 20250113 110800    1.99   10.28    6.29   7.84 9.59      76    2.18     301    1.78     881    0.46    3.54
  46567  369383 20250113 110820    3.02   11.84    6.33   7.84 9.58      76    2.19     303    1.79     887    0.43    3.59
  46567  369383 20250113 110834    3.98   10.94    6.36   7.83 9.57      76    2.23     308    1.82     905    0.39    3.77
  46567  369383 20250113 110909    4.93   10.24    6.39   7.84 9.56      76    2.26     312    1.84     918    0.42    3.49
  46567  369383 20250113 110928    5.95    9.39    6.50   7.83 9.55      76    2.36     324    1.92     960    0.49    3.62
  46567  369383 20250113 110952    7.03    8.19    6.55   7.84 9.56      77    2.50     344    2.04    1028    0.43    3.76
  46567  369383 20250113 111015    8.07    7.10    6.54   7.84 9.57      77    2.64     363    2.16    1097    0.46    4.13
  46567  369383 20250113 111029    8.95    6.16    6.51   7.85 9.58      77    2.76     379    2.26    1152    0.44    5.55
  46567  369383 20250113 111043   10.08    5.05    6.47   7.85 9.60      77    3.03     418    2.51    1288    0.42    5.91
  46567  369383 20250113 111059   11.15    3.91    6.47   7.85 9.61      77    3.22     444    2.68    1381    0.47    6.46
  46567  369383 20250113 111148   12.12    2.81    6.45   7.83 9.55      77    4.31     594    3.65    2025    0.40    6.93
  46567  369383 20250113 111213   12.94    1.85    6.43   7.80 9.46      77    6.53     900    5.69    3163    0.52    7.15
  46567  369383 20250113 111259   13.95    0.79    6.28   7.81 9.64      81   10.40    1439    9.42    5254    0.34    5.17
