# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 15-04-2024 13:07:18
#X: 40263 - Y: 396166
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1004>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40263  396166 20240415 130727    1.05    1.04   13.71   8.35 9.28     104   29.07    3344   23.49   13230    1.18    0.49
  40257  396131 20240415 130742    1.95    1.95   13.72   8.34 9.26     104   29.09    3346   23.50   13235    1.07    0.39
  40244  396115 20240415 130755    3.12    3.12   13.72   8.34 9.26     104   29.09    3345   23.50   13234    1.02    0.40
  40235  396109 20240415 130812    3.97    3.97   13.72   8.34 9.26     104   29.08    3345   23.49   13232    1.07    0.38
  40237  396125 20240415 130846    5.04    5.07   13.73   8.34 9.26     104   29.12    3348   23.52   13247    1.04    0.43
  40254  396132 20240415 130924    6.13    6.15   13.73   8.35 9.30     105   29.17    3353   23.56   13270    1.16    0.39
  40229  396108 20240415 130956    7.05    7.07   13.73   8.35 9.32     105   29.32    3371   23.70   13348    1.04    0.31
  40218  396101 20240415 131023    7.92    7.93   13.65   8.34 9.36     106   30.20    3479   24.54   13831    1.50    0.51
  40215  396084 20240415 131109    9.01    9.02   13.40   8.32 9.48     108   31.55    3656   25.92   14623    0.85    0.75
  40201  396086 20240415 131138    9.93    9.94   13.25   8.31 9.52     108   32.24    3749   26.65   15044    0.72    1.19
  40184  396066 20240415 131217   10.99   11.01   13.11   8.30 9.49     108   32.38    3778   26.88   15177    0.49    1.35
  40196  396048 20240415 131303   11.98   12.02   12.95   8.29 9.40     106   32.25    3777   26.87   15175    0.64    1.39
  40182  396047 20240415 131333   13.09   13.08   12.91   8.29 9.36     106   32.28    3784   26.93   15207    0.47    0.81
  40143  396012 20240415 131434   13.91   13.95   12.96   8.29 9.40     106   32.39    3792   26.99   15244    1.53    0.82  
  40173  396028 20240415 132056   14.97   15.01   11.73   8.21 8.21      91   31.51    3800   27.06   15284    0.56    0.65
  40189  396034 20240415 131707   16.15   16.15   10.92   8.14 7.54      82   30.96    3807   27.12   15321    0.29    0.74
  40180  396045 20240415 131750   17.10   17.04   10.69   8.13 7.33      79   30.83    3812   27.16   15345    0.24    0.60
  40196  396059 20240415 131827   18.22   18.24   10.27   8.11 7.15      77   30.61    3825   27.26   15407    0.18    0.68
  40172  396038 20240415 131945   19.90   19.89   10.15   8.10 7.01      75   30.55    3828   27.29   15422    0.29    0.61
 
  
