# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 15-04-2024 11:06:51
#X: 33240 - Y: 400577
#00 DONARLOCATIE: VTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1006>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33240  400577 20240415 110704    1.06    1.08   13.18   8.33 9.94     110   28.59    3329   23.38   13166    2.03    0.42
  33228  400585 20240415 110729    1.96    1.96   13.19   8.33 9.92     110   28.59    3329   23.37   13163    1.85    0.44
  33225  400592 20240415 110753    3.09    3.11   13.19   8.33 9.92     110   28.59    3329   23.38   13166    1.82    0.47
  33233  400588 20240415 110818    3.96    3.98   13.05   8.33 9.93     110   28.62    3344   23.49   13230    1.81    0.44
  33248  400546 20240415 110916    4.99    5.00   12.00   8.20 9.31     101   28.91    3463   24.42   13767    1.01    0.63
  33256  400545 20240415 110952    5.98    6.00   11.50   8.18 9.05      98   28.83    3496   24.68   13915    0.79    0.57
  33276  400539 20240415 111049    6.95    6.98   11.12   8.15 8.80      94   28.77    3521   24.87   14030    0.52    0.60
  33267  400519 20240415 111213    7.96    7.97   10.33   8.09 8.37      88   28.35    3537   25.01   14108    0.35    0.59
  33263  400532 20240415 111259    9.06    9.09    9.95   8.06 8.24      86   28.18    3550   25.11   14166    0.32    0.47
  33265  400541 20240415 111354   10.06   10.06    9.78   8.04 7.98      83   28.10    3555   25.15   14191    0.23    0.42
  33274  400563 20240415 111437   10.93   10.94    9.59   8.02 7.79      81   28.07    3568   25.25   14248    0.18    0.29
  33317  400587 20240415 111653   12.09   12.11    9.43   8.01 7.53      78   27.84    3553   25.13   14182    0.15    0.48
