# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 15-04-2024 14:00:48
#X: 45298 - Y: 396444
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1002>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45298  396444 20240415 140102    0.94    0.94   13.68   8.37 9.35     106   29.56    3403   23.94   13490    1.27    0.54
  45381  396432 20240415 140129    2.12    2.11   13.71   8.37 9.37     106   29.66    3412   24.02   13532    1.18    0.49
  45396  396420 20240415 140153    3.07    3.08   13.71   8.37 9.38     106   29.67    3413   24.02   13534    1.11    0.51
  45404  396409 20240415 140213    4.00    4.00   13.71   8.37 9.38     106   29.71    3418   24.06   13556    1.16    0.50
  45396  396401 20240415 140228    5.15    5.13   13.72   8.36 9.40     106   29.79    3427   24.13   13595    1.24    0.41
  45377  396418 20240415 140321    6.08    6.09   13.11   8.32 9.69     111   33.29    3884   27.72   15661    1.18    0.85
  45391  396423 20240415 140349    6.87    6.87   13.09   8.32 9.72     111   33.31    3888   27.75   15679    1.53    0.88
  45406  396438 20240415 140416    8.02    8.03   13.08   8.32 9.74     111   33.33    3891   27.77   15691    1.22    0.84
  45395  396443 20240415 140437    9.05    9.06   13.07   8.33 9.78     112   33.33    3892   27.77   15695    7.47    1.03
  45387  396437 20240415 140457   10.03   10.05   13.07   8.33 9.78     112   33.33    3892   27.78   15696    1.13    0.83
