# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 15-04-2024 14:21:32
#X: 48050 - Y: 396643
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1003>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48050  396643 20240415 142144    1.02    1.04   13.15   8.36 9.09     101   29.12    3394   23.88   13454    1.01    1.32
  48058  396608 20240415 142203    2.06    2.06   13.15   8.36 9.08     101   29.13    3395   23.89   13460    0.94    1.08
  48060  396601 20240415 142228    2.94    2.95   13.12   8.36 9.06     101   29.14    3398   23.91   13473    0.84    1.01
  48069  396596 20240415 142251    3.95    3.96   13.18   8.35 9.10     102   29.41    3425   24.12   13593    1.24    0.94
  48096  396596 20240415 142356    5.00    5.00   13.23   8.37 10.1     116   32.48    3778   26.88   15178    2.06    1.03
  48112  396584 20240415 142423    6.07    6.07   13.01   8.36 10.2     116   32.89    3847   27.42   15489    2.73    1.46
  48106  396565 20240415 142442    7.06    7.07   12.88   8.36 10.2     117   33.18    3892   27.78   15699    3.98    1.54
  48082  396564 20240415 142538    8.01    8.04   12.90   8.33 9.68     110   33.59    3939   28.15   15911    2.02    1.04
  48074  396564 20240415 142604    8.98    9.01   12.89   8.32 9.67     110   33.62    3943   28.18   15929    2.01    1.09
  48076  396564 20240415 142642    9.94    9.93   12.80   8.31 9.54     109   33.71    3961   28.33   16013    6.12    0.91
  48078  396565 20240415 142713   10.99   10.98   12.72   8.30 9.40     107   33.73    3972   28.41   16063    3.47    1.02
