# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 15-04-2024 11:21:10
#X: 33204 - Y: 400283
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1006>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33204  400283 20240415 112119    1.03    1.05   13.11   8.36 9.92     110   28.57    3334   23.41   13186    1.97    0.47
  33192  400255 20240415 112156    2.05    2.06   13.12   8.36 9.92     110   28.58    3333   23.41   13185    2.03    0.45
  33188  400251 20240415 112226    2.96    2.96   13.11   8.35 9.93     110   28.59    3336   23.43   13196    1.84    0.42
  33185  400246 20240415 112316    3.99    4.01   11.82   8.22 9.34     101   28.90    3477   24.53   13831    0.92    0.63
  33183  400251 20240415 112406    4.95    4.95   11.49   8.21 9.04      98   28.91    3506   24.75   13960    0.87    0.69
  33192  400266 20240415 112448    6.01    6.02   11.27   8.18 8.91      96   28.82    3513   24.82   13997    0.66    0.65
  33195  400272 20240415 112514    7.07    7.08   11.21   8.19 8.85      95   28.85    3522   24.89   14038    0.72    0.70
  33179  400251 20240415 112605    7.99    8.00   10.58   8.13 8.48      90   28.50    3533   24.98   14089    0.46    0.63
  33176  400258 20240415 112705    8.96    8.96   10.13   8.10 8.27      87   28.34    3554   25.14   14183    0.27    0.62
  33180  400284 20240415 112806    9.95    9.97    9.51   8.03 7.73      80   28.02    3569   25.26   14255    0.18    0.32
  33185  400288 20240415 112829   11.07   11.08    9.49   8.03 7.68      80   28.06    3575   25.30   14280    0.17    0.39
  33180  400295 20240415 112854   12.05   12.05    9.46   8.02 7.59      79   28.06    3578   25.33   14295    0.10    0.31
  33193  400304 20240415 112931   12.96   12.95    9.56   8.04 7.52      78   28.26    3595   25.46   14370    0.16    0.41
