# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 15-04-2024 13:39:57
#X: 42829 - Y: 397347
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1004>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42829  397347 20240415 134005    0.95    0.96   13.68   8.35 9.28     105   29.24    3366   23.66   13325    1.07    0.49
  42823  397366 20240415 134036    2.11    2.12   13.68   8.35 9.27     104   29.35    3379   23.76   13385    1.02    5.47
  42817  397354 20240415 134057    2.95    2.96   13.67   8.35 9.26     104   29.23    3366   23.66   13325    0.93    0.49
  42837  397327 20240415 134147    4.03    4.04   13.60   8.35 9.25     104   29.17    3364   23.64   13318    0.85    0.40
  42853  397341 20240415 134221    5.03    5.02   13.70   8.35 9.28     105   29.28    3369   23.68   13338    1.05    0.64
  42882  397340 20240415 134245    6.06    6.07   13.71   8.35 9.29     105   29.34    3374   23.72   13363    0.97    0.50
  42939  397341 20240415 134332    7.13    7.10   13.79   8.33 9.37     107   31.12    3573   25.26   14247    0.63    0.49
  42970  397333 20240415 134404    8.18    8.21   13.48   8.32 9.49     108   32.43    3751   26.66   15052    0.71    0.60
  42967  397314 20240415 134434    9.17    9.19   13.34   8.32 9.58     109   32.71    3795   27.01   15253    0.79    0.79
  42974  397311 20240415 134456   10.01   10.02   13.26   8.32 9.59     109   32.86    3820   27.21   15367    0.76    1.06
  42978  397310 20240415 134521   10.89   10.90   13.18   8.32 9.65     110   32.97    3840   27.37   15460    3.74    1.07
