# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 12-09-2024 08:49:34
#X: 48061 - Y: 396598
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <7>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48061  396598 20240912 84942    1.01      --   17.11   7.85 6.99      86   37.24    3965   28.34   16007    0.86    0.61
  48059  396600 20240912 85011    2.00      --   17.27   7.85 6.99      86   37.43    3971   28.39   16034    0.76    0.70
  48058  396601 20240912 85024    2.97      --   17.33   7.85 6.99      87   37.53    3976   28.43   16057    0.66    0.62
  48057  396603 20240912 85040    3.98      --   17.41   7.86 7.01      87   37.63    3980   28.46   16075    0.84    0.67
  48056  396606 20240912 85113    4.97      --   18.08   7.86 6.96      88   38.54    4017   28.75   16238    0.87    0.68
  48055  396608 20240912 85127    6.05      --   17.78   7.85 7.00      88   38.22    4009   28.69   16205    0.69    0.64
  48054  396610 20240912 85141    6.95      --   18.04   7.86 7.00      88   38.55    4021   28.78   16257    0.95    0.62
  48052  396617 20240912 85232    8.01      --   18.78   7.86 6.69      86   40.19    4125   29.61   16736    0.48    0.82
  48050  396624 20240912 85339    9.05      --   19.61   7.83 5.86      77   41.74    4209   30.28   17117    0.32    0.94
  48051  396625 20240912 85357    9.95      --   19.69   7.84 5.82      76   41.90    4218   30.35   17158    0.63    0.81
  48051  396627 20240912 85412   10.96      --   19.71   7.84 5.84      77   41.95    4221   30.37   17172    0.29    0.92
  48053  396629 20240912 85451   12.07      --   19.84   7.84 5.61      74   42.20    4235   30.48   17236    0.62    0.99
  48055  396629 20240912 85511   12.96      --   19.87   7.84 5.55      73   42.28    4239   30.52   17257    0.45    0.91
