# VERTIKAAL 18 M.C.ECOS 8 VERTIKAAL
* 12-09-2024 12:18:03
#X: 33500 - Y: 400836
#00 DONARLOCATIE: VTS-100
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33500  400836 20240912 121817    0.95      --   19.09   7.77 6.29      80   38.70    3945   28.18   15907    0.68    0.30
  33502  400837 20240912 121831    1.99      --   19.10   7.77 6.27      80   38.71    3946   28.18   15908    0.78    0.30
  33504  400837 20240912 121845    3.03      --   19.10   7.77 6.26      80   38.71    3946   28.18   15909    0.74    0.33
  33508  400838 20240912 121908    3.99      --   19.10   7.77 6.25      80   38.71    3946   28.18   15907    0.70    0.36
  33511  400839 20240912 121927    4.98      --   19.10   7.77 6.23      80   38.71    3946   28.18   15909    0.69    0.37
  33513  400840 20240912 121941    5.96      --   19.10   7.77 6.22      79   38.71    3946   28.18   15908    0.66    0.38
  33515  400843 20240912 122000    7.06      --   19.11   7.76 6.21      79   38.73    3947   28.19   15914    0.68    0.31
  33519  400842 20240912 122020    8.00      --   19.15   7.76 6.14      79   38.79    3949   28.21   15925    0.50    0.39
  33520  400842 20240912 122036    9.03      --   19.23   7.76 6.08      78   38.88    3952   28.23   15937    0.52    0.35
  33521  400842 20240912 122050   10.05      --   19.24   7.76 6.06      78   38.92    3956   28.26   15953    0.52    0.25
  33522  400842 20240912 122104   11.05      --   19.24   7.76 6.06      78   38.93    3956   28.26   15956    0.43    0.30
  33524  400842 20240912 122123   12.05      --   19.26   7.76 6.01      77   38.95    3957   28.27   15959    0.43    0.23
  33526  400840 20240912 122155   13.04      --   19.26   7.75 5.88      75   38.98    3960   28.29   15970    0.38    0.33
  33528  400838 20240912 122219   14.00      --   19.28   7.75 5.83      75   39.00    3961   28.30   15977    0.38    0.17
  33530  400836 20240912 122235   14.99      --   19.27   7.75 5.81      74   39.01    3962   28.31   15980    0.50    0.24
