# VERTIKAAL 20 M.C.ECOS 8 VERTIKAAL
* 12-09-2024 12:30:24
#X: 33987 - Y: 400593
#00 DONARLOCATIE: VTS-102
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <6>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33987  400593 20240912 123038    1.08      --   19.09   7.76 6.21      79   38.67    3943   28.16   15894    0.40    0.36
  33991  400587 20240912 123055    1.94      --   19.10   7.76 6.20      79   38.67    3942   28.15   15891    0.41    0.40
  33992  400586 20240912 123110    3.00      --   19.10   7.76 6.17      79   38.68    3943   28.15   15894    0.53    0.29
  33995  400582 20240912 123135    4.02      --   19.09   7.76 6.16      79   38.67    3943   28.16   15894    0.55    0.32
  33997  400580 20240912 123148    5.09      --   19.09   7.76 6.16      79   38.65    3941   28.14   15888    0.48    0.42
  33999  400578 20240912 123202    6.05      --   19.08   7.76 6.15      79   38.65    3942   28.15   15889    0.42    0.29
  34000  400576 20240912 123216    6.98      --   19.07   7.76 6.16      79   38.63    3941   28.14   15887    0.45    0.31
  34004  400573 20240912 123235    8.10      --   19.05   7.76 6.16      79   38.62    3941   28.14   15886    0.42    0.37
  34007  400570 20240912 123249    8.90      --   19.07   7.76 6.15      79   38.64    3941   28.14   15887    0.49    0.37
  34011  400568 20240912 123308   10.02      --   19.08   7.76 6.15      78   38.65    3942   28.15   15891    0.44    0.37
