# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 12-09-2024 11:47:24
#X: 33934 - Y: 398860
#00 DONARLOCATIE: VTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33934  398860 20240912 114732    0.96      --   18.85   7.76 6.23      79   38.45    3941   28.14   15886    0.71    0.29
  33923  398872 20240912 114757    2.02      --   18.84   7.76 6.22      79   38.44    3941   28.14   15887    0.61    0.27
  33922  398873 20240912 114815    2.96      --   18.84   7.76 6.22      79   38.44    3941   28.14   15887    0.64    0.32
  33922  398874 20240912 114835    3.99      --   18.83   7.76 6.19      79   38.49    3947   28.19   15916    0.55    0.33
  33921  398875 20240912 114901    5.02      --   18.82   7.76 6.21      79   38.50    3949   28.20   15923    0.56    0.30
  33922  398876 20240912 114921    5.96      --   18.81   7.76 6.20      79   38.50    3949   28.21   15924    0.67    0.45
  33922  398877 20240912 114937    7.02      --   18.81   7.76 6.19      79   38.49    3949   28.21   15924    0.58    0.29
  33922  398878 20240912 115001    8.12      --   18.79   7.76 6.17      78   38.48    3949   28.21   15924    0.56    0.35
  33924  398879 20240912 115024    8.99      --   18.78   7.76 6.14      78   38.47    3949   28.21   15925    0.52    0.31
  33925  398880 20240912 115038    9.98      --   18.78   7.76 6.14      78   38.47    3949   28.21   15925    0.53    0.28
  33925  398881 20240912 115052   11.03      --   18.79   7.76 6.15      78   38.48    3949   28.21   15926    0.47    0.33
  33927  398883 20240912 115108   12.04      --   18.79   7.76 6.18      79   38.49    3950   28.22   15930    0.48    0.35
  33928  398885 20240912 115123   13.01      --   18.81   7.76 6.18      79   38.51    3951   28.22   15933    0.47    0.36
  33928  398886 20240912 115137   14.01      --   18.85   7.76 6.18      79   38.58    3954   28.24   15946    0.42    0.36
  33928  398887 20240912 115153   14.97      --   18.84   7.76 6.17      78   38.56    3953   28.24   15944    0.50    0.38
  33926  398890 20240912 115214   15.98      --   18.83   7.76 6.15      78   38.56    3954   28.24   15946    0.53    0.35
  33925  398891 20240912 115228   17.08      --   18.83   7.76 6.13      78   38.55    3953   28.24   15944    0.47    0.29
  33924  398892 20240912 115241   18.07      --   18.82   7.76 6.12      78   38.55    3953   28.24   15944    0.47    0.35
  33924  398893 20240912 115255   20.02      --   18.81   7.76 6.10      77   38.54    3953   28.24   15945    0.46    0.38
  33923  398895 20240912 115306   20.07      --   18.78   7.75 6.04      77   38.51    3953   28.24   15942    0.52    0.23
