# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 12-09-2024 09:39:18
#X: 42828 - Y: 397309
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42828  397309 20240912 93926    0.99    0.91   18.31   7.83 6.82      86   37.72    3912   27.91   15756    0.77    0.71
  42828  397311 20240912 94011    2.03    0.91   18.38   7.83 6.83      86   37.98    3932   28.08   15851    0.64    0.56
  42828  397312 20240912 94028    2.99    0.91   18.66   7.84 6.79      86   38.81    3994   28.56   16131    0.47    0.34
  42829  397312 20240912 94049    4.05    0.91   18.76   7.83 6.72      86   38.97    4002   28.63   16166    0.54    0.27
  42829  397313 20240912 94102    5.00    0.91   18.90   7.83 6.71      86   39.19    4012   28.71   16213    0.44    0.30
  42819  397324 20240912 94147    6.06    0.91   18.97   7.83 6.54      84   39.34    4021   28.78   16255    0.34    0.23
  42818  397324 20240912 94205    7.05    0.91   19.04   7.83 6.49      83   39.47    4029   28.84   16288    0.37    0.36
  42816  397324 20240912 94233    8.08    0.91   19.10   7.84 6.37      82   39.62    4038   28.91   16332    0.29    0.45
  42815  397324 20240912 94302    8.97    0.91   19.11   7.84 6.30      81   39.66    4041   28.94   16346    0.38    0.40
  42815  397325 20240912 94316    9.98    0.91   19.13   7.84 6.30      81   39.66    4041   28.94   16345    0.26    0.50
  42817  397327 20240912 94347   11.02    0.91   20.44   7.78 5.22      69   42.01    4162   29.90   16895    0.11    0.66
