# VERTIKAAL 1 Delta
* 22-07-2025 07:51:51
#X: 61679 - Y: 413646
#06 PROJECTCODE: GTS
#00 DONARLOCATIE: GTS-29
#08 WAARNEMER(S): beukers
#21 MEETGEBIED: GREVELINGEN
#22 STARTPUNT: gts
#23 EINDPUNT: gts
#51 OPDRACHTGEVER: CIV
#52 BEHEERDER: MOBIELMETEN
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T   O2     %O2   GELBH  GELDHD  SALNTT CHLFRFU    TROEBHFNU
  61679  413647 20250722 75210    1.24      --   21.47 6.23      85   43.38    4206   30.25    0.40      0.82
  61679  413647 20250722 75227    1.98      --   21.48 6.21      85   43.39    4207   30.25    0.36      0.84
  61679  413647 20250722 75243    3.02      --   21.48 6.22      85   43.39    4206   30.25    0.31      0.86
  61679  413647 20250722 75258    4.11      --   21.48 6.21      85   43.40    4207   30.26    0.24      0.95
  61679  413647 20250722 75317    4.98      --   21.47 6.16      84   43.39    4208   30.26    0.35      0.91
  61679  413647 20250722 75350    5.96      --   21.46 6.09      83   43.38    4207   30.26    0.31      0.82
  61679  413647 20250722 75500    7.20      --   20.99 1.85      25   43.39    4249   30.60    0.60      1.29
