# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 02-09-2024 10:12:05
#X: 58091 - Y: 417018
#00 DONARLOCATIE: GTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  58091  417018 20240902 101245    1.02      --   21.05   8.19 8.77     116   40.88    3999   28.59   16139    2.23    0.62
  58069  417066 20240902 101305    2.02      --   20.96   8.19 8.80     117   40.81    4000   28.60   16145    2.10    0.62
  58066  417077 20240902 101322    3.00      --   20.78   8.16 8.76     116   40.75    4009   28.67   16186    2.46    0.74
  58065  417079 20240902 101341    4.02      --   20.69   8.13 8.71     115   40.75    4016   28.73   16221    3.03    0.69
  58055  417095 20240902 101400    4.98      --   20.59   8.12 8.71     115   40.76    4025   28.81   16264    3.02    0.71
  58039  417116 20240902 101424    6.05      --   20.39   8.09 8.74     115   40.76    4042   28.94   16342    3.74    0.68
  58033  417125 20240902 101459    7.07      --   20.30   8.05 8.29     109   40.78    4053   29.03   16392    3.65    0.64
  58028  417132 20240902 101546    8.01      --   20.20   8.02 7.83     103   40.76    4058   29.07   16419    3.61    0.66
  58021  417139 20240902 101631    8.95      --   20.17   7.98 7.30      96   41.08    4093   29.35   16579    3.25    0.74
  58014  417148 20240902 101726   10.04      --   19.98   7.82 5.19      68   42.14    4215   30.33   17145    1.79    0.66
  58010  417152 20240902 101749   11.00      --   19.98   7.85 5.45      72   42.63    4265   30.73   17376    1.06    0.66
  58007  417157 20240902 101823   12.05      --   19.88   7.82 5.07      67   42.63    4274   30.80   17419    1.03    0.71
  58004  417161 20240902 101848   13.02      --   19.90   7.84 5.15      68   42.75    4284   30.88   17465    1.03    0.81
  58002  417164 20240902 101909   14.10      --   19.88   7.84 5.13      68   42.77    4288   30.91   17482    0.88    0.89
  57999  417170 20240902 101943   14.97      --   19.93   7.85 5.28      70   42.84    4290   30.93   17494    1.14    0.79
  57998  417175 20240902 102014   15.98      --   19.95   7.86 5.34      71   42.90    4295   30.97   17513    1.30    0.91
  57997  417178 20240902 102033   17.12      --   19.94   7.86 5.34      70   42.92    4297   30.98   17524    1.00    0.89
  57996  417182 20240902 102057   18.01      --   19.93   7.86 5.29      70   42.91    4297   30.99   17526    1.08    1.11
  57995  417185 20240902 102115   18.97      --   19.93   7.86 5.29      70   42.92    4298   30.99   17529    0.80    1.10
  57995  417191 20240902 102149   19.66      --   19.89   7.83 4.94      65   42.88    4298   31.00   17531    0.87    1.46
