# VERTIKAAL 11 M.C.ECOS 8 VERTIKAAL
* 02-09-2024 11:59:09
#X: 48095 - Y: 418360
#00 DONARLOCATIE: GTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48095  418360 20240902 115937    1.04      --   21.28   8.17 9.14     122   41.59    4049   28.99   16367    1.43    0.56
  48068  418363 20240902 115953    2.01      --   21.07   8.16 9.17     122   41.42    4050   29.00   16374    2.60    0.59
  48066  418363 20240902 120020    3.06      --   20.94   8.16 9.13     121   41.29    4049   28.99   16370    2.28    0.59
  48062  418365 20240902 120102    3.95      --   20.79   8.14 8.95     119   41.21    4053   29.03   16389    2.52    0.53
  48058  418367 20240902 120135    4.99      --   20.70   8.12 8.72     115   41.14    4054   29.03   16394    2.60    0.56
  48052  418371 20240902 120219    5.97      --   20.62   8.11 8.48     112   41.09    4056   29.05   16405    3.17    0.66
  48048  418376 20240902 120259    7.02      --   20.80   8.11 8.16     109   42.27    4156   29.85   16866    1.73    0.94
  48042  418383 20240902 120352    7.98      --   20.79   8.09 7.80     104   42.88    4218   30.34   17150    1.27    1.02
  48038  418389 20240902 120430    9.00      --   20.66   8.08 7.47     100   43.24    4265   30.73   17372    1.31    1.31
  48034  418395 20240902 120505    9.98      --   20.50   8.06 7.19      96   43.32    4286   30.90   17471    1.40    1.40
  48027  418404 20240902 120554   11.01      --   20.03   7.99 6.26      83   43.10    4308   31.07   17573    1.13    1.18
  48024  418406 20240902 120615   12.01      --   20.03   7.97 6.21      82   43.19    4316   31.13   17610    1.18    1.06
  48018  418411 20240902 120659   12.98      --   19.77   7.93 5.63      74   43.05    4326   31.22   17660    1.09    0.90
  48016  418414 20240902 120718   14.06      --   19.82   7.92 5.60      74   43.20    4336   31.30   17708    0.94    0.94
