# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 02-09-2024 09:24:30
#X: 61358 - Y: 412940
#00 DONARLOCATIE: GTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  61358  412940 20240902 92528    1.08      --   20.81   8.17 8.99     119   40.72    4003   28.63   16163    1.91    0.58
  61315  412978 20240902 92542    2.12      --   20.79   8.17 8.98     119   40.72    4005   28.64   16168    2.28    0.59
  61312  412979 20240902 92600    3.09      --   20.77   8.17 8.97     119   40.71    4005   28.65   16170    3.79    0.71
  61311  412980 20240902 92620    4.05      --   20.77   8.17 8.95     118   40.71    4006   28.65   16174    1.96    0.60
  61303  412986 20240902 92728    5.03      --   20.46   8.10 8.01     105   40.50    4011   28.69   16197    3.14    0.73
  61296  412991 20240902 92828    6.00      --   19.93   7.81 5.12      67   40.60    4066   29.13   16453    1.28    0.55
  61286  413001 20240902 93015    7.06      --   19.90   7.69 3.78      50   41.43    4152   29.82   16852    0.97    0.67
  61285  413003 20240902 93037    7.99      --   19.87   7.69 3.71      49   41.52    4163   29.91   16905    1.68    0.71
  61285  413009 20240902 93113    9.02      --   19.79   7.67 3.58      47   41.67    4186   30.09   17010    0.67    0.71
  61284  413013 20240902 93139   10.06      --   19.76   7.66 3.51      46   41.77    4198   30.19   17067    0.66    0.66
