# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 02-09-2024 11:40:05
#X: 49819 - Y: 418319
#00 DONARLOCATIE: GTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49819  418319 20240902 114022    1.06      --   20.98   8.17 9.31     124   41.27    4043   28.95   16342    2.20    0.67
  49807  418319 20240902 114040    2.00      --   20.92   8.16 9.34     124   41.21    4043   28.95   16342    3.61    0.70
  49801  418320 20240902 114130    3.04      --   20.79   8.11 8.78     116   41.18    4050   29.00   16375    2.98    0.58
  49794  418320 20240902 114217    4.06      --   20.67   8.12 8.96     119   41.08    4050   29.01   16379    3.15    0.51
  49784  418325 20240902 114312    5.04      --   20.65   8.11 8.71     115   41.12    4056   29.05   16403    3.11    0.50
  49779  418328 20240902 114343    6.02      --   20.62   8.10 8.48     112   41.11    4057   29.06   16411    3.40    0.65
  49772  418334 20240902 114426    7.01      --   20.51   8.08 8.12     107   41.19    4074   29.20   16490    3.58    0.74
  49767  418338 20240902 114454    8.01      --   20.65   8.08 7.89     105   42.31    4174   29.99   16948    2.33    0.80
  49760  418343 20240902 114533    9.01      --   20.47   8.05 7.25      97   43.08    4266   30.74   17378    1.59    1.23
  49753  418351 20240902 114619    9.99      --   20.25   8.02 6.85      91   43.12    4290   30.92   17488    1.57    0.95
  49747  418358 20240902 114656   11.07      --   20.19   8.00 6.65      88   43.17    4300   31.01   17536    1.49    0.88
  49739  418365 20240902 114741   11.97      --   20.03   7.98 6.31      84   43.15    4313   31.11   17598    1.29    0.92
  49734  418369 20240902 114812   13.01      --   19.97   7.94 6.01      80   43.35    4338   31.31   17714    0.98    0.86
  49729  418374 20240902 114845   14.00      --   19.93   7.93 5.80      77   43.35    4342   31.34   17732    0.89    0.90
  49720  418382 20240902 114941   15.02      --   19.10   7.81 3.87      50   42.46    4328   31.23   17672    0.59    0.78
  49709  418394 20240902 115053   15.95      --   17.77   7.69 1.73      22   41.01    4303   31.04   17565    0.48    0.71
