# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 25-04-2025 10:05:59
#X: 51400 - Y: 421750
#00 DONARLOCATIE: GTS-23
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1023>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  51400  421750 20250425 100607    1.04   17.99   13.17   8.40 8.64      98   34.62    4034   28.90   16343   -0.05    0.50
  51400  421750 20250425 100632    1.97   16.49   13.17   8.40 8.64      98   34.63    4034   28.90   16345    0.11    0.61
  51400  421750 20250425 100650    3.01   15.20   13.16   8.40 8.64      98   34.62    4034   28.90   16344    0.18    0.54
  51400  421750 20250425 100704    4.04   14.05   13.17   8.40 8.63      98   34.62    4034   28.90   16344    0.15    0.56
  51400  421750 20250425 100719    5.05   13.00   13.17   8.40 8.62      97   34.62    4034   28.90   16345    0.14    0.51
  51400  421750 20250425 100732    5.96   12.09   13.14   8.40 8.64      98   34.60    4034   28.90   16345    0.02    0.61
  51400  421750 20250425 100746    7.01   11.09   13.12   8.40 8.64      97   34.59    4034   28.90   16345    0.22    0.52
  51400  421750 20250425 100804    8.03   10.23   13.10   8.40 8.64      97   34.57    4034   28.90   16346    0.13    0.61
  51400  421750 20250425 100819    9.00    9.36   13.04   8.40 8.62      97   34.55    4037   28.93   16359    0.13    0.66
  51400  421750 20250425 100857   10.06    8.00   12.67   8.37 8.41      94   34.36    4051   29.04   16424    0.11    0.63
  51400  421750 20250425 100913   11.00    6.56   12.29   8.35 8.36      93   34.12    4059   29.10   16465    0.09    0.57
  51400  421750 20250425 100938   12.02    4.84   12.20   8.35 8.25      91   34.06    4061   29.12   16473    0.22    0.69
  51400  421750 20250425 101020   13.09    3.11   12.15   8.34 8.04      89   34.04    4063   29.14   16485    0.16    0.72
  51400  421750 20250425 101113   13.96    3.49   11.89   8.32 7.69      85   33.82    4063   29.13   16483    0.06    0.77
  51400  421750 20250425 101127   15.03    2.51   11.85   8.32 7.68      84   33.80    4064   29.14   16489   -0.01    0.79
  51400  421750 20250425 101151   16.11    1.44   11.78   8.30 7.60      84   33.77    4067   29.16   16502    0.00    0.67
  51400  421750 20250425 101210   16.97   90.62   11.65   8.28 7.47      82   33.66    4067   29.17   16502    0.21    0.90

