# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 25-04-2025 10:20:24
#X: 50200 - Y: 420480
#00 DONARLOCATIE: GTS-22
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1023>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  50200  420480 20250425 102033    0.99   16.74   13.23   8.40 8.59      97   34.68    4035   28.91   16348   -0.02    0.45
  50200  420480 20250425 102047    1.96   15.63   13.22   8.40 8.58      97   34.67    4035   28.91   16348    0.00    0.56
  50200  420480 20250425 102101    2.98   14.63   13.20   8.40 8.58      97   34.65    4034   28.90   16345    0.14    0.51
  50200  420480 20250425 102114    3.97   13.51   13.18   8.40 8.56      97   34.65    4035   28.91   16350    0.08    0.65
  50200  420480 20250425 102128    4.93   12.49   13.14   8.40 8.55      97   34.61    4036   28.91   16353    0.21    0.63
  50200  420480 20250425 102144    6.01   11.40   13.12   8.40 8.52      96   34.60    4036   28.92   16353    0.13    0.58
  50200  420480 20250425 102157    7.08   10.29   13.12   8.39 8.50      96   34.60    4036   28.92   16354    0.29    0.50
  50200  420480 20250425 102211    8.05    9.05   13.11   8.39 8.49      96   34.59    4036   28.92   16354    0.22    0.48
  50200  420480 20250425 102224    9.05    0.00   13.16   8.40 8.47      96   34.64    4037   28.92   16359    0.01    0.57
  50200  420480 20250425 102237   10.05    6.88   13.17   8.40 8.47      96   34.65    4037   28.93   16360    0.10    0.57
  50200  420480 20250425 102251   10.98    5.86   13.17   8.40 8.46      96   34.66    4038   28.93   16364    0.19    0.58
  50200  420480 20250425 102304   11.98    0.00   13.15   8.40 8.46      96   34.65    4038   28.93   16362    0.07    0.60
  50200  420480 20250425 102317   12.96    3.93   13.12   8.39 8.43      95   34.62    4038   28.93   16363    0.14    0.56
  50200  420480 20250425 102357   14.02    2.05   13.02   8.39 8.30      93   34.53    4037   28.92   16359    0.07    0.57
  50200  420480 20250425 102416   15.06    1.53   13.05   8.39 8.29      93   34.56    4037   28.93   16361    0.03    0.56
  50200  420480 20250425 102436   15.91    0.00   13.01   8.39 8.27      93   34.52    4037   28.93   16360    0.13    0.59
