# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 25-04-2025 09:49:07
#X: 53400 - Y: 423750
#00 DONARLOCATIE: GTS-24
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1023>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53400  423750 20250425 94916    1.08   15.55   12.98   8.39 8.51      96   34.46    4032   28.88   16336   -0.03    0.57
  53400  423750 20250425 94940    2.05   16.00   12.98   8.39 8.52      96   34.45    4032   28.89   16337    0.21    0.57
  53400  423750 20250425 94955    2.98   15.30   12.98   8.39 8.52      96   34.45    4032   28.89   16336    0.29    0.57
  53400  423750 20250425 95009    4.00   14.46   12.97   8.39 8.53      96   34.45    4032   28.89   16337    0.15    0.50
  53400  423750 20250425 95024    4.98   13.60   12.97   8.39 8.53      96   34.45    4033   28.89   16340    0.16    0.50
  53400  423750 20250425 95037    6.09   12.58   12.97   8.39 8.52      96   34.44    4032   28.89   16338    0.10    0.56
  53400  423750 20250425 95051    7.08   11.25   12.97   8.39 8.52      96   34.46    4033   28.90   16342    0.06    0.62
  53400  423750 20250425 95104    8.11    9.84   12.97   8.39 8.51      96   34.46    4033   28.90   16343    0.14    0.57
  53400  423750 20250425 95118    9.05    8.55   12.97   8.39 8.50      96   34.46    4033   28.90   16343    0.18    0.57
  53400  423750 20250425 95131   10.09    7.24   12.97   8.39 8.50      96   34.46    4034   28.90   16344    0.17    0.53
  53400  423750 20250425 95145   11.07    5.93   12.96   8.38 8.49      96   34.45    4034   28.90   16346    0.10    0.49
  53400  423750 20250425 95200   11.95    4.76   12.95   8.38 8.46      95   34.44    4034   28.90   16347    0.07    0.56
  53400  423750 20250425 95213   13.13    3.45   12.92   8.38 8.44      95   34.42    4034   28.90   16347    0.14    0.55
  53400  423750 20250425 95236   14.05    2.10   12.87   8.37 8.36      94   34.40    4036   28.92   16355    0.13    0.58
  53400  423750 20250425 95253   14.99    0.80   12.86   8.37 8.30      93   34.38    4035   28.91   16353    0.17    0.73
