# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 25-04-2025 08:49:09
#X: 60100 - Y: 419750
#00 DONARLOCATIE: GTS-27
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1023>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  60100  419750 20250425 84917    1.08   10.56   13.46   8.36 8.34      95   34.95    4043   28.98   16387    0.19    0.78
  60100  419750 20250425 84932    2.12    9.40   13.49   8.36 8.35      95   34.98    4045   28.99   16393    0.29    0.70
  60100  419750 20250425 84946    3.03    8.26   13.38   8.35 8.35      95   34.89    4045   28.99   16394    0.22    0.69
  60100  419750 20250425 85007    3.99    7.01   13.37   8.35 8.30      94   34.85    4041   28.96   16378    0.18    0.67
  60100  419750 20250425 85021    5.01    5.81   13.43   8.34 8.27      94   34.94    4046   29.00   16400    0.13    0.74
  60100  419750 20250425 85043    6.05    4.79   13.55   8.33 8.23      94   35.15    4059   29.10   16459    0.20    0.83
  60100  419750 20250425 85103    7.02    3.78   13.52   8.33 8.20      93   35.12    4059   29.09   16456    0.22    0.85
  60100  419750 20250425 85125    8.01    2.81   13.53   8.32 8.15      93   35.16    4062   29.12   16471    0.30    0.94
  60100  419750 20250425 85304    9.06    2.04   13.80   8.27 7.62      87   35.64    4092   29.36   16607    0.21    1.05
  60100  419750 20250425 85409   10.06    1.49   13.98   8.24 7.16      83   35.95    4110   29.50   16691    0.22    0.98
  60100  419750 20250425 85432   10.96    0.75   13.98   8.24 7.23      83   35.96    4111   29.51   16696    0.22    1.10
