# VERTIKAAL 3 M.C.ECOS 6 VERTIKAAL
* 11-09-2024 09:46:14
#X: 46358 - Y: 370360
#00 DONARLOCATIE: KTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1007>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  46358  370360 20240911 94622    1.08   12.26   21.14   7.90 7.06      83   10.46    1021    6.44    3576    0.95    1.47
  46358  370360 20240911 94651    1.97   11.78   21.13   7.90 7.04      83   10.50    1025    6.47    3590    0.97    1.46
  46358  370360 20240911 94705    3.04   10.64   21.13   7.90 7.04      83   10.49    1024    6.46    3586    0.88    1.56
  46358  370360 20240911 94732    3.96   10.14   21.15   7.90 7.03      83   10.59    1034    6.52    3622    1.07    1.54
  46358  370360 20240911 94750    5.11    8.86   21.16   7.90 7.03      83   10.66    1040    6.57    3646    1.02    1.53
  46358  370360 20240911 94806    6.01    8.03   21.19   7.90 7.02      83   10.76    1050    6.63    3683    0.97    1.49
  46358  370360 20240911 94820    7.01    6.94   21.23   7.90 7.01      83   11.05    1076    6.82    3785    0.96    1.50
  46358  370360 20240911 94834    8.09    5.78   21.25   7.89 7.01      83   11.46    1116    7.09    3936    0.99    1.45
  46358  370360 20240911 94851    8.98    4.91   21.27   7.88 7.02      83   12.24    1192    7.61    4226    1.12    1.70
  46358  370360 20240911 94911   10.02    3.88   21.28   7.87 6.98      83   13.68    1332    8.58    4769    0.97    1.71
  46358  370360 20240911 94952   10.98    3.05   21.49   7.83 6.65      80   16.14    1565   10.21    5685    0.78    1.84
  46358  370360 20240911 95026   12.03    2.00   21.47   7.82 6.57      80   17.00    1648   10.81    6019    0.76    1.90
  46358  370360 20240911 95053   12.93    1.04   21.22   7.81 6.59      81   21.34    2080   13.92    7772    0.69    2.40
