# VERTIKAAL 1 M.C.ECOS 6 VERTIKAAL
* 15-11-2024 08:21:51
#X: 75510 - Y: 378297
#06 PROJECTCODE: ATS ZTS
#00 DONARLOCATIE: ZTS-42
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: VOLKERAK/ZOOMMEER
#22 STARTPUNT: krammer
#23 EINDPUNT: kreekrak
#51 OPDRACHTGEVER: ZLXXAXAMDBG
#52 BEHEERDER: ZLXXAXAMDBG
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  75510  378297 20241115 82152    1.10   16.95   10.83   8.04    1.24     152    0.86     377    0.74    1.21
  75510  378297 20241115 82158    2.13   15.74   10.83   8.04    1.24     152    0.86     377    0.67    1.20
  75510  378297 20241115 82200    3.14   14.03   10.83   8.04    1.24     152    0.86     377    0.64    1.30
  75510  378297 20241115 82202    4.14    8.08   10.83   8.04    1.24     152    0.86     377    0.73    1.20
  75510  378297 20241115 82205    5.08    0.55   10.83   8.04    1.24     152    0.86     377    0.77    1.17
  75510  378297 20241115 82207    6.12    3.64   10.84   8.04    1.24     152    0.86     377    0.74    1.12
  75510  378297 20241115 82209    7.10   10.76   10.84   8.04    1.24     152    0.86     378    0.68    1.22
  75510  378297 20241115 82212    8.12    9.62   10.84   8.04    1.24     152    0.86     378    0.66    1.16
  75510  378297 20241115 82214    9.15    1.84   10.84   8.04    1.24     152    0.86     378    0.67    1.19
  75510  378297 20241115 82217   10.10    7.39   10.84   8.04    1.24     152    0.86     378    0.59    1.18
  75510  378297 20241115 82219   11.14    5.42   10.84   8.04    1.24     153    0.86     378    0.65    1.20
  75510  378297 20241115 82221   12.15    5.31   10.84   8.04    1.24     153    0.86     378    0.46    1.23
  75510  378297 20241115 82224   13.10    4.21   10.86   8.03    1.26     155    0.88     387    0.56    1.27
  75510  378297 20241115 82226   14.15    3.04   11.11   7.99    1.64     201    1.15     546    0.54    1.57
  75510  378297 20241115 82228   15.07    2.18   11.51   7.89    1.71     207    1.19     568    0.51    2.13
  75510  378297 20241115 82230   16.03    1.61   11.51   7.84    1.73     210    1.21     578    0.66    2.20
  75510  378297 20241115 82235   16.90    0.75   11.44   7.78    1.77     215    1.24     596    0.44    1.86
