# VERTIKAAL 4 M.C.ECOS 6 VERTIKAAL
* 14-11-2024 10:21:39
#X: 83688 - Y: 408515
#00 DONARLOCATIE: ZTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par4.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  83688  408515 20241114 102139    1.03   10.86   10.91   8.06    0.68      84    0.46     157    0.48    1.65
  83688  408515 20241114 102145    1.98   10.59   10.91   8.06    0.68      84    0.46     157    0.54    1.62
  83688  408515 20241114 102147    2.89    9.75   10.91   8.06    0.68      84    0.46     157    0.51    1.65
  83688  408515 20241114 102150    4.01    8.20   10.91   8.06    0.68      84    0.46     157    0.49    1.66
  83688  408515 20241114 102152    4.91    7.31   10.91   8.06    0.68      84    0.46     157    0.60    1.77
  83688  408515 20241114 102154    5.92    5.85   10.91   8.06    0.68      84    0.46     157    0.42    1.68
  83688  408515 20241114 102157    6.93    5.00   10.91   8.06    0.68      84    0.46     157    0.45    1.63
  83688  408515 20241114 102159    7.94    3.79   10.91   8.06    0.68      84    0.46     158    0.46    1.73
  83688  408515 20241114 102201    8.92    2.94   10.91   8.06    0.68      84    0.46     158    0.49    1.71
  83688  408515 20241114 102204    9.90    1.64   10.91   8.05    0.68      84    0.46     158    0.39    1.75
  83688  408515 20241114 102210   10.96    0.81   10.91   8.05    0.69      85    0.47     161    0.44    1.85
