# VERTIKAAL 9 Roompot
* 14-11-2025 10:30:42
#X: 70417 - Y: 410188
#00 DONARLOCATIE: ZTS-15
#08 WAARNEMER(S): Bernaards
@ par9.dat
## LUCHTDK    hPa <1005>

~     X       Y    DATUM   TIJD SENSHTE       T   GELBH  SALNTT  PHYCOUGL
  70417  410188 20251114 103049    1.07   10.86    1.20    0.84     -0.78
  70417  410188 20251114 103051    2.01   10.86    1.20    0.84     -0.62
  70417  410188 20251114 103053    3.03   10.87    1.21    0.84     -0.80
  70417  410188 20251114 103056    4.11   10.88    1.21    0.84     -0.87
  70417  410188 20251114 103058    5.16   10.88    1.21    0.84     -0.89
  70417  410188 20251114 103100    5.92   10.88    1.21    0.84     -0.84
  70417  410188 20251114 103103    6.90   10.88    1.21    0.84     -0.94
