# VERTIKAAL 10 Roompot
* 13-11-2025 13:38:24
#X: 75518 - Y: 378220
#00 DONARLOCATIE: ZTS-42
#08 WAARNEMER(S): Bernaards
@ par5.dat
## LUCHTDK    hPa <1010>

~     X       Y    DATUM   TIJD SENSHTE       T     pH   GELBH  SALNTT     CL- CHLFRFU    TURBID  PHYCOUGL
  75518  378220 20251113 133825    0.96   11.90   8.04    5.37    3.96    2197    0.94     14.27     -0.75
  75518  378220 20251113 133831    1.97   11.89   8.04    5.36    3.95    2192    0.92     15.41     -0.81
  75518  378220 20251113 133834    2.98   11.90   8.04    5.39    3.97    2204    0.87     15.10     -0.78
  75518  378220 20251113 133837    4.05   11.93   8.03    5.47    4.03    2241    0.73     14.57     -0.75
  75518  378220 20251113 133840    5.02   12.01   8.03    5.67    4.18    2323    0.85     16.31     -0.80
