# VERTIKAAL 7 Roompot
* 13-11-2025 13:00:09
#X: 74680 - Y: 384192
#00 DONARLOCATIE: ZTS-39
#08 WAARNEMER(S): Bernaards
@ par5.dat
## LUCHTDK    hPa <1010>

~     X       Y    DATUM   TIJD SENSHTE       T     pH   GELBH  SALNTT     CL- CHLFRFU    TURBID  PHYCOUGL
  74680  384192 20251113 130021    1.04   11.06   8.64    1.67    1.17     558    0.53     12.19     -0.75
  74680  384192 20251113 130023    2.07   11.04   8.57    1.67    1.17     559    0.56     14.06     -0.69
  74680  384192 20251113 130025    3.04   11.03   8.49    1.67    1.17     559    0.55     14.41     -0.73
  74680  384192 20251113 130027    4.00   11.03   8.41    1.67    1.17     559    0.57     15.27     -0.71
  74680  384192 20251113 130028    5.04   11.03   8.37    1.67    1.17     559    0.57     15.26     -0.68
