# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 11:27:10
#X: 55190 - Y: 421380
#00 DONARLOCATIE: GTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1037>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  55190  421380 20250205 112718    0.96   19.57    4.32   8.05 10.8      98   26.71    3897   27.86   15761    0.23    1.20
  55190  421380 20250205 112753    2.03    0.88    4.31   8.05 10.8      98   26.70    3897   27.86   15762    0.17    1.23
  55190  421380 20250205 112807    3.02    1.11    4.31   8.05 10.8      98   26.70    3897   27.86   15764    0.27    1.21
  55190  421380 20250205 112839    4.03   16.86    4.31   8.05 10.8      98   26.70    3897   27.86   15763    0.27    1.19
  55190  421380 20250205 112853    4.95   16.00    4.30   8.05 10.8      98   26.70    3897   27.86   15764    0.47    1.28
  55190  421380 20250205 112914    5.97   15.10    4.30   8.05 10.8      98   26.70    3897   27.86   15764    0.33    1.12
  55190  421380 20250205 112928    7.09   14.06    4.30   8.05 10.8      98   26.70    3898   27.87   15766    0.36    1.17
  55190  421380 20250205 112942    8.09   13.13    4.30   8.06 10.8      98   26.70    3898   27.87   15767    0.33    1.23
  55190  421380 20250205 112956    9.05   12.23    4.30   8.06 10.8      98   26.70    3898   27.87   15767    0.39    1.24
  55190  421380 20250205 113016    9.94   11.48    4.30   8.06 10.8      98   26.70    3898   27.87   15769    0.27    1.18
  55190  421380 20250205 113044   11.05   10.43    4.30   8.06 10.8      98   26.70    3898   27.87   15768    0.22    1.20
  55190  421380 20250205 113141   12.08    9.69    5.21   7.97 10.0      94   28.31    4031   28.91   16370    0.23    2.27
  55190  421380 20250205 113206   13.06    8.75    5.28   7.97 9.92      93   28.39    4034   28.94   16385    0.25    2.42
  55190  421380 20250205 113233   13.96    6.93    5.33   7.96 9.79      92   28.45    4038   28.97   16403    0.23    2.13
  55190  421380 20250205 113257   15.02    6.80    5.35   7.96 9.73      91   28.49    4042   29.00   16420    0.27    2.11
  55190  421380 20250205 113331   16.06    5.81    5.40   7.95 9.57      90   28.55    4046   29.03   16436    0.22    2.05
  55190  421380 20250205 113403   16.96    5.03    5.45   7.94 9.39      88   28.62    4049   29.05   16451    0.21    1.83
  55190  421380 20250205 113433   17.97    3.73    5.47   7.94 9.29      87   28.63    4049   29.05   16452    0.12    1.89
  55190  421380 20250205 113504   19.05    2.73    5.50   7.93 9.18      86   28.67    4052   29.07   16463    0.19    1.92
  55190  421380 20250205 113550   20.01    1.99    5.59   7.91 8.78      83   28.80    4059   29.13   16496    0.27    1.77
  55190  421380 20250205 113631   20.95    1.03    5.61   7.89 8.59      81   28.82    4060   29.14   16502    0.26    2.15
