# VERTIKAAL 9 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 10:46:46
#X: 57960 - Y: 417200
#00 DONARLOCATIE: GTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1037>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  57960  417200 20250205 104654    1.08   20.09    4.44   8.04 10.8      98   26.82    3900   27.89   15778    0.28    1.23
  57960  417200 20250205 104709    2.05   18.78    4.44   8.04 10.8      99   26.82    3901   27.89   15779    0.33    1.16
  57960  417200 20250205 104728    2.95    0.00    4.43   8.04 10.8      99   26.82    3900   27.89   15777    0.54    1.24
  57960  417200 20250205 104742    4.00   17.03    4.43   8.04 10.8      98   26.82    3901   27.89   15781    0.48    1.22
  57960  417200 20250205 104802    4.91   16.30    4.43   8.04 10.8      98   26.82    3901   27.89   15779    0.43    1.25
  57960  417200 20250205 104816    6.10   15.15    4.43   8.04 10.8      98   26.82    3901   27.89   15781    0.49    1.26
  57960  417200 20250205 104830    7.05   14.23    4.43   8.04 10.8      98   26.81    3901   27.89   15780    0.34    1.30
  57960  417200 20250205 104845    8.01   13.15    4.42   8.04 10.8      98   26.82    3901   27.89   15781    0.48    1.21
  57960  417200 20250205 104858    9.00   12.14    4.42   8.04 10.8      98   26.81    3901   27.89   15781    0.43    1.35
  57960  417200 20250205 104913    9.95   11.25    4.42   8.04 10.7      98   26.82    3901   27.89   15781    0.32    1.22
  57960  417200 20250205 104933   10.93   10.24    4.43   8.04 10.7      98   26.82    3902   27.90   15783    0.32    1.28
  57960  417200 20250205 104948   12.03    9.18    4.45   8.05 10.7      98   26.90    3910   27.96   15820    0.31    1.27
  57960  417200 20250205 105020   13.02    7.93    4.65   8.03 10.5      97   27.27    3943   28.22   15970    0.23    1.48
  57960  417200 20250205 105040   14.06    6.69    4.70   8.03 10.5      97   27.34    3948   28.26   15992    0.22    1.47
  57960  417200 20250205 105120   14.95    6.26    4.87   8.00 10.2      94   27.61    3968   28.42   16084    0.19    1.57
  57960  417200 20250205 105155   16.01    4.85    5.07   7.97 9.98      93   27.84    3981   28.51   16140    0.31    1.46
  57960  417200 20250205 105216   17.01    3.96    5.08   7.97 9.91      92   27.87    3983   28.53   16150    0.22    1.52
  57960  417200 20250205 105233   17.96    3.03    5.06   7.97 9.89      92   27.88    3986   28.55   16163    0.25    1.69
  57960  417200 20250205 105259   18.97    2.23    5.05   7.98 9.90      92   27.87    3986   28.56   16165    0.27    1.65
  57960  417200 20250205 105322   20.08    1.11    5.06   7.97 9.93      92   27.91    3990   28.59   16182    0.17    1.81
