# VERTIKAAL 13 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 11:44:16
#X: 53710 - Y: 421060
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1037>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53710  421060 20250205 114424    1.01   17.06    4.36   8.06 10.9      99   26.73    3897   27.86   15760    0.23    1.17
  53710  421060 20250205 114439    2.00    0.00    4.36   8.06 10.9      99   26.74    3897   27.86   15760    0.23    1.23
  53710  421060 20250205 114453    3.06   14.84    4.34   8.06 10.9      99   26.72    3897   27.86   15760    0.32    1.22
  53710  421060 20250205 114506    4.07   13.89    4.33   8.06 10.9      99   26.72    3897   27.86   15762    0.33    1.16
  53710  421060 20250205 114521    5.10   12.84    4.32   8.06 10.9      99   26.71    3897   27.86   15761    0.32    1.35
  53710  421060 20250205 114541    6.01   12.09    4.32   8.06 10.9      99   26.71    3897   27.86   15762    0.32    1.20
  53710  421060 20250205 114606    6.96   11.10    4.32   8.06 10.9      99   26.71    3897   27.86   15765    0.36    1.15
  53710  421060 20250205 114620    7.96   10.10    4.31   8.06 10.8      99   26.71    3898   27.86   15765    0.35    1.16
  53710  421060 20250205 114639    8.94    9.18    4.30   8.06 10.8      99   26.70    3898   27.86   15766    0.31    1.20
  53710  421060 20250205 114700    9.95    8.26    4.31   8.06 10.8      98   26.72    3899   27.87   15770    0.35    1.16
  53710  421060 20250205 114758   11.00    7.30    4.74   8.01 10.4      96   27.45    3960   28.35   16048    0.29    1.52
  53710  421060 20250205 114850   12.02    6.26    5.12   7.97 9.87      92   28.14    4017   28.80   16307    0.27    1.89
  53710  421060 20250205 114912   13.05    5.08    5.20   7.96 9.80      91   28.29    4030   28.90   16364    0.19    2.00
  53710  421060 20250205 114926   13.98    4.20    5.18   7.97 9.78      91   28.29    4033   28.92   16377    0.23    2.22
  53710  421060 20250205 114942   14.91    3.08    5.20   7.97 9.77      91   28.33    4035   28.95   16389    0.17    2.27
  53710  421060 20250205 114958   15.95    1.94    5.20   7.96 9.75      91   28.33    4036   28.95   16390    0.29    2.22
  53710  421060 20250205 115012   17.02    0.76    5.22   7.96 9.72      91   28.35    4037   28.96   16397    0.15    2.19
