# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 11:01:48
#X: 57620 - Y: 418936
#00 DONARLOCATIE: GTS-11
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1037>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  57620  418936 20250205 110157    0.94    0.75    4.26   8.08 11.0     100   26.66    3896   27.85   15758    0.22    1.37
  57620  418936 20250205 110224    2.08   15.68    4.26   8.08 11.0     100   26.66    3896   27.85   15757    0.29    1.22
  57620  418936 20250205 110238    3.01    0.75    4.25   8.08 11.0     100   26.65    3895   27.84   15753    0.20    1.32
  57620  418936 20250205 110252    4.08    0.00    4.26   8.08 11.0     100   26.65    3895   27.85   15755    0.34    1.23
  57620  418936 20250205 110306    5.08   12.30    4.27   8.08 11.0     100   26.67    3896   27.85   15759    0.33    1.17
  57620  418936 20250205 110320    6.00   11.14    4.27   8.08 10.9      99   26.68    3898   27.86   15765    0.29    1.25
  57620  418936 20250205 110341    7.02   10.74    4.27   8.08 10.9      99   26.68    3898   27.87   15767    0.32    1.22
  57620  418936 20250205 110358    8.04    9.71    4.26   8.08 10.9      99   26.68    3899   27.88   15772    0.27    1.25
  57620  418936 20250205 110412    8.92    8.85    4.26   8.08 10.9      99   26.69    3901   27.89   15780    0.22    1.27
  57620  418936 20250205 110426   10.04    7.65    4.24   8.08 10.9      99   26.68    3902   27.90   15784    0.16    1.22
  57620  418936 20250205 110440   11.00    6.60    4.24   8.08 10.9      99   26.69    3903   27.91   15789    0.34    1.22
  57620  418936 20250205 110457   11.97    5.61    4.25   8.08 10.9     100   26.70    3903   27.91   15792    0.30    1.24
  57620  418936 20250205 110511   12.98    4.56    4.27   8.08 10.9      99   26.72    3904   27.92   15796    0.14    1.26
  57620  418936 20250205 110537   14.04    3.46    4.39   8.07 10.9      99   26.89    3916   28.01   15848    0.21    1.26
  57620  418936 20250205 110613   14.97    2.20    4.58   8.04 10.7      98   27.18    3937   28.18   15945    0.18    1.43
  57620  418936 20250205 110642   15.98    0.83    4.68   8.03 10.5      97   27.34    3949   28.27   15999    0.23    1.46
