# VERTIKAAL 17 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 12:48:32
#X: 49730 - Y: 418270
#00 DONARLOCATIE: GTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1038>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49730  418270 20250205 124840    1.02   17.93    4.55   8.05 10.8      99   27.01    3916   28.01   15847    0.30    1.35
  49730  418270 20250205 124901    2.01   17.31    4.52   8.05 10.8      98   26.99    3916   28.01   15850    0.23    1.35
  49730  418270 20250205 124915    3.00   16.13    4.49   8.05 10.8      98   26.98    3918   28.02   15856    0.37    1.35
  49730  418270 20250205 124940    4.01   14.88    4.50   8.05 10.7      98   27.05    3927   28.09   15898    0.40    1.43
  49730  418270 20250205 125028    4.96   13.70    4.59   8.04 10.6      97   27.21    3941   28.20   15961    0.44    1.54
  49730  418270 20250205 125133    6.02   12.53    4.96   8.00 10.2      95   28.24    4048   29.05   16451    0.35    2.88
  49730  418270 20250205 125155    6.97   11.65    4.92   8.00 10.1      94   28.12    4035   28.95   16391    0.33    2.87
  49730  418270 20250205 125221    8.02   10.64    4.98   8.00 10.1      94   28.26    4050   29.06   16458    0.33    3.54
  49730  418270 20250205 125234    9.02    3.08    4.95   8.00 10.1      94   28.27    4055   29.10   16479    0.26    4.25
  49730  418270 20250205 125252   10.04    8.71    5.02   8.00 10.1      94   28.35    4058   29.13   16495    0.25    4.10
  49730  418270 20250205 125318   10.99    7.79    5.13   7.99 9.94      93   28.54    4073   29.24   16561    0.18    3.69
  49730  418270 20250205 125352   12.10    7.75    5.30   7.97 9.66      90   28.73    4081   29.31   16598    0.31    4.22
  49730  418270 20250205 125441   13.06    6.96    5.68   7.94 8.95      85   29.08    4090   29.37   16637    0.17    2.61
  49730  418270 20250205 125503   13.95    5.05    5.75   7.93 8.77      83   29.21    4100   29.45   16682    0.21    2.10
  49730  418270 20250205 125529   14.95    3.94    5.83   7.92 8.66      82   29.33    4107   29.51   16716    0.24    1.99
  49730  418270 20250205 125556   15.95    2.74    5.89   7.92 8.53      81   29.40    4111   29.54   16734    0.23    2.08
  49730  418270 20250205 125623   17.07    1.56    5.90   7.92 8.44      80   29.42    4112   29.55   16740    0.06    2.42
  49730  418270 20250205 125651   17.96    0.75    5.93   7.92 8.38      80   29.44    4113   29.56   16744    0.13    2.46
