# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 09:08:35
#X: 67340 - Y: 411360
#00 DONARLOCATIE: GTS-18
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1036>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  67340  411360 20250205 90844    1.09   11.78    4.40   8.01 10.6      97   26.81    3903   27.90   15788    0.26    1.22
  67340  411360 20250205 90918    2.02   11.08    4.43   8.01 10.6      97   26.84    3904   27.91   15795    0.28    1.21
  67340  411360 20250205 90936    2.98   10.14    4.43   8.01 10.6      97   26.85    3905   27.92   15797    0.34    1.31
  67340  411360 20250205 90950    4.08    8.91    4.43   8.02 10.6      97   26.85    3905   27.92   15800    0.34    1.27
  67340  411360 20250205 91008    5.00    7.99    4.43   8.02 10.6      97   26.86    3907   27.93   15806    0.29    1.14
  67340  411360 20250205 91021    5.96    7.05    4.46   8.02 10.6      97   26.89    3908   27.95   15813    0.32    1.23
  67340  411360 20250205 91035    7.07    5.94    4.47   8.02 10.6      97   26.91    3910   27.96   15822    0.32    1.28
  67340  411360 20250205 91054    8.04    4.95    4.49   8.02 10.6      97   26.94    3912   27.98   15830    0.36    1.11
  67340  411360 20250205 91113    8.95    3.96    4.49   8.02 10.6      97   26.94    3912   27.98   15832    0.31    1.26
  67340  411360 20250205 91128    9.99    2.99    4.50   8.02 10.6      97   26.95    3913   27.99   15836    0.28    1.26
  67340  411360 20250205 91228   11.00    2.03    4.64   7.99 10.3      95   27.16    3928   28.10   15903    0.23    1.30
  67340  411360 20250205 91317   11.97    1.18    4.74   7.97 10.0      93   27.31    3939   28.19   15951    0.27    1.35
