# VERTIKAAL 18 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 13:05:24
#X: 47960 - Y: 418357
#00 DONARLOCATIE: GTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1038>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  47960  418357 20250205 130533    1.02   15.73    4.53   8.07 10.9     100   27.04    3922   28.06   15876    0.25    1.41
  47960  418357 20250205 130558    1.95   15.24    4.45   8.07 10.9     100   26.99    3923   28.07   15882    0.27    1.45
  47960  418357 20250205 130625    2.97   14.41    4.49   8.06 10.8      99   27.08    3932   28.14   15922    0.34    1.53
  47960  418357 20250205 130640    4.04   13.54    4.57   8.05 10.8      99   27.17    3937   28.17   15941    0.35    1.66
  47960  418357 20250205 130711    5.02   12.54    4.73   8.03 10.6      98   27.58    3979   28.50   16132    0.40    2.34
  47960  418357 20250205 130744    6.04    0.00    4.81   8.02 10.4      97   27.83    4007   28.72   16261    0.34    2.67
  47960  418357 20250205 130758    7.08   10.75    4.76   8.02 10.4      96   27.89    4021   28.83   16326    0.32    3.53
  47960  418357 20250205 130812    8.03   10.00    4.80   8.02 10.4      96   27.94    4024   28.86   16338    0.35    3.10
  47960  418357 20250205 130826    8.99    8.84    4.79   8.02 10.4      96   27.94    4025   28.87   16345    0.38    3.48
  47960  418357 20250205 130924    9.97    7.89    5.07   7.99 10.0      93   28.43    4064   29.17   16522    0.34    3.75
  47960  418357 20250205 130942   11.10    6.68    5.12   7.99 9.97      93   28.51    4069   29.21   16543    0.34    3.89
  47960  418357 20250205 131011   11.98    5.50    5.28   7.97 9.73      91   28.70    4080   29.30   16595    0.14    3.42
  47960  418357 20250205 131041   13.01    4.41    5.32   7.97 9.60      90   28.79    4088   29.36   16629    0.26    3.51
  47960  418357 20250205 131102   13.92    3.20    5.34   7.97 9.51      89   28.82    4090   29.38   16639    0.32    3.81
  47960  418357 20250205 131146   15.07    1.68    5.22   7.98 9.59      90   28.72    4088   29.37   16633    0.25    4.11
  47960  418357 20250205 131205   15.97    0.80    5.25   7.97 9.57      90   28.75    4089   29.37   16636    0.33    3.89
