# VERTIKAAL 11 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 11:15:56
#X: 56280 - Y: 420520
#00 DONARLOCATIE: GTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1037>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  56280  420520 20250205 111604    0.94   11.84    4.10   8.11 11.1     101   26.53    3893   27.83   15747    0.16    1.29
  56280  420520 20250205 111622    1.95   10.95    4.09   8.11 11.2     101   26.52    3894   27.83   15748    0.22    1.27
  56280  420520 20250205 111642    2.95   10.00    4.14   8.10 11.1     101   26.55    3893   27.83   15746    0.23    1.13
  56280  420520 20250205 111712    4.01    9.06    4.13   8.10 11.1     101   26.55    3895   27.84   15753    0.22    1.20
  56280  420520 20250205 111751    4.94    8.24    4.25   8.06 10.9      99   26.69    3902   27.90   15785    0.20    1.18
  56280  420520 20250205 111811    6.02    7.19    4.23   8.05 10.9      99   26.69    3903   27.91   15792    0.23    1.20
  56280  420520 20250205 111825    6.97    6.26    4.22   8.05 10.8      98   26.68    3903   27.91   15790    0.29    1.12
  56280  420520 20250205 111839    8.04    5.29    4.22   8.05 10.8      98   26.68    3904   27.92   15795    0.23    1.21
  56280  420520 20250205 111854    9.08    4.11    4.17   8.04 10.7      97   26.66    3904   27.92   15797    0.21    1.14
  56280  420520 20250205 111916    9.96    3.41    4.17   8.06 10.7      97   26.65    3905   27.92   15800    0.27    1.24
  56280  420520 20250205 111936   11.00    2.43    4.16   8.06 10.7      97   26.65    3905   27.93   15801    0.24    1.19
  56280  420520 20250205 111956   11.93    1.53    4.17   8.06 10.7      97   26.66    3905   27.92   15800    0.18    1.15
  56280  420520 20250205 112021   12.95    0.75    4.17   8.06 10.7      97   26.66    3906   27.93   15803    0.22    1.21
