# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 12:10:27
#X: 51572 - Y: 418570
#00 DONARLOCATIE: GTS-06
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1038>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  51572  418570 20250205 121035    0.97   36.57    4.48   8.05 10.8      99   26.89    3906   27.93   15801    0.32    1.27
  51572  418570 20250205 121052    1.97   36.04    4.47   8.05 10.8      99   26.89    3906   27.93   15804    0.27    1.23
  51572  418570 20250205 121112    3.00   34.90    4.47   8.05 10.8      99   26.88    3906   27.93   15802    0.28    1.31
  51572  418570 20250205 121135    3.99   33.78    4.46   8.05 10.8      99   26.88    3906   27.93   15804    0.63    1.31
  51572  418570 20250205 121148    4.96   32.60    4.44   8.05 10.8      99   26.89    3910   27.96   15820    0.52    1.29
  51572  418570 20250205 121210    6.06    0.00    4.54   8.04 10.7      98   27.06    3924   28.07   15884    0.48    1.39
  51572  418570 20250205 121242    7.07   30.48    4.64   8.03 10.6      97   27.25    3942   28.21   15964    0.56    1.58
  51572  418570 20250205 121335    8.01   29.43    5.02   7.99 10.1      94   28.20    4037   28.96   16397    0.31    3.05
  51572  418570 20250205 121434    8.97   24.39    5.21   7.97 9.79      91   28.49    4057   29.11   16487    0.13    2.93
  51572  418570 20250205 121522    9.98    0.00    5.42   7.95 9.51      89   28.74    4070   29.21   16545    0.23    2.73
  51572  418570 20250205 121604   11.02   26.20    5.48   7.95 9.35      88   28.83    4077   29.27   16577    0.28    2.89
  51572  418570 20250205 121711   11.95   24.80    5.92   7.91 8.54      81   29.35    4102   29.47   16691    0.13    2.05
  51572  418570 20250205 121817   13.06   23.89    6.11   7.89 8.13      78   29.59    4113   29.56   16744    0.18    1.82
  51572  418570 20250205 121831   14.03    5.84    6.12   7.89 8.11      78   29.60    4114   29.57   16747    0.15    1.68
  51572  418570 20250205 121847   15.02   18.92    6.15   7.89 8.08      77   29.64    4116   29.58   16754    0.26    1.79
  51572  418570 20250205 121914   16.07   21.03    6.18   7.88 7.99      77   29.69    4119   29.60   16769    0.18    2.03
  51572  418570 20250205 121935   17.04   20.04    6.22   7.88 7.92      76   29.73    4122   29.63   16781    0.18    1.66
  51572  418570 20250205 121950   18.06    0.00    6.22   7.88 7.89      76   29.74    4123   29.63   16785    0.10    2.01
  51572  418570 20250205 122004   19.01    0.00    6.20   7.88 7.86      75   29.73    4123   29.64   16788    0.11    1.82
  51572  418570 20250205 122018   19.99   16.65    6.18   7.88 7.83      75   29.72    4123   29.64   16789    0.12    1.94
  51572  418570 20250205 122035   21.01   15.49    6.15   7.88 7.83      75   29.69    4123   29.64   16787    0.12    1.92
  51572  418570 20250205 122049   22.06   14.24    6.12   7.89 7.84      75   29.67    4123   29.64   16789    0.09    1.89
  51572  418570 20250205 122103   23.03   13.44    6.07   7.89 7.86      75   29.62    4122   29.63   16785    0.15    2.01
  51572  418570 20250205 122126   24.04   12.00    6.01   7.90 7.92      76   29.57    4122   29.63   16785    0.11    2.38
  51572  418570 20250205 122140   25.07   10.94    6.00   7.90 7.94      76   29.56    4122   29.62   16781    0.12    2.30
  51572  418570 20250205 122155   26.03    9.79    5.99   7.90 7.95      76   29.55    4122   29.62   16782    0.16    2.26
  51572  418570 20250205 122208   27.04    8.60    5.98   7.90 7.96      76   29.54    4121   29.62   16781    0.19    2.24
  51572  418570 20250205 122223   28.08    7.30    5.97   7.90 7.97      76   29.53    4121   29.62   16780    0.05    2.33
  51572  418570 20250205 122248   28.96    6.18    5.96   7.90 7.96      76   29.53    4121   29.62   16781    0.10    2.50
  51572  418570 20250205 122307   29.99    5.20    5.95   7.90 7.96      76   29.52    4121   29.62   16779    0.18    2.68
  51572  418570 20250205 122325   30.99    4.48    5.95   7.90 7.95      76   29.52    4121   29.62   16780    0.10    2.71
  51572  418570 20250205 122339   32.09    3.26    5.95   7.90 7.95      76   29.52    4121   29.62   16778    0.12    3.06
  51572  418570 20250205 122359   33.00    2.50    5.95   7.90 7.94      76   29.52    4121   29.62   16780    0.20    3.35
  51572  418570 20250205 122413   33.94    1.88    5.95   7.90 7.93      76   29.52    4121   29.62   16780    0.18    4.65
  51572  418570 20250205 122433   35.05    1.94    5.96   7.90 7.92      75   29.53    4121   29.62   16780    0.20    6.58
  51572  418570 20250205 122454   35.99    1.48    5.96   7.90 7.92      75   29.53    4121   29.62   16780    0.12    7.58
  51572  418570 20250205 122518   36.92    0.00    5.96   7.90 7.90      75   29.53    4121   29.62   16781    0.25   10.88
