# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 12:30:33
#X: 50728 - Y: 418381
#00 DONARLOCATIE: GTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1038>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <4>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  50728  418381 20250205 123041    1.03   28.93    4.54   8.05 10.8      98   26.98    3913   27.98   15833    0.32    1.37
  50728  418381 20250205 123101    2.05    9.15    4.47   8.05 10.8      98   26.94    3914   27.99   15838    0.36    1.29
  50728  418381 20250205 123116    3.06   26.09    4.43   8.05 10.7      98   26.93    3918   28.02   15856    0.57    1.40
  50728  418381 20250205 123134    3.93    4.64    4.44   8.05 10.7      98   26.95    3920   28.04   15866    0.46    1.43
  50728  418381 20250205 123158    5.06   23.55    4.50   8.04 10.7      98   27.06    3929   28.11   15909    0.65    1.46
  50728  418381 20250205 123221    6.02   21.80    4.55   8.04 10.6      97   27.14    3935   28.15   15933    0.93    1.44
  50728  418381 20250205 123306    7.03   21.07    4.93   8.00 10.2      95   28.16    4040   28.99   16413    0.27    3.07
  50728  418381 20250205 123407    7.98   19.92    5.16   7.98 9.84      92   28.47    4060   29.14   16502    0.28    2.98
  50728  418381 20250205 123432    8.99   19.02    5.24   7.97 9.75      91   28.56    4063   29.16   16516    0.32    2.95
  50728  418381 20250205 123529    9.94   18.11    5.52   7.95 9.42      89   28.85    4075   29.25   16568    0.18    2.48
  50728  418381 20250205 123551   10.99   17.13    5.53   7.95 9.36      88   28.88    4078   29.28   16582    0.18    2.43
  50728  418381 20250205 123642   12.08   16.14    5.76   7.92 8.89      84   29.19    4096   29.42   16663    0.17    1.96
  50728  418381 20250205 123729   13.00   15.30    5.86   7.92 8.68      82   29.28    4098   29.44   16676    0.22    1.71
  50728  418381 20250205 123800   14.09    0.00    5.90   7.92 8.48      81   29.38    4108   29.52   16718    0.21    1.88
  50728  418381 20250205 123825   15.01   13.61    5.94   7.92 8.40      80   29.42    4108   29.52   16718    0.19    1.92
  50728  418381 20250205 123846   16.01   12.65    5.98   7.91 8.33      79   29.46    4110   29.54   16730    0.09    1.98
  50728  418381 20250205 123909   17.08   11.75    6.00   7.91 8.25      79   29.51    4115   29.57   16750    0.14    1.95
  50728  418381 20250205 123931   17.98   10.83    6.01   7.91 8.19      78   29.53    4116   29.58   16755    0.12    1.97
  50728  418381 20250205 123952   19.00    9.78    6.04   7.91 8.15      78   29.55    4116   29.58   16757    0.10    1.97
  50728  418381 20250205 124011   19.96    8.96    6.07   7.91 8.08      77   29.59    4119   29.60   16768    0.06    1.91
  50728  418381 20250205 124026   20.94    8.01    6.03   7.91 8.07      77   29.57    4120   29.61   16773    0.11    2.48
  50728  418381 20250205 124041   21.97    6.96    6.02   7.91 8.06      77   29.57    4120   29.61   16774    0.21    2.06
  50728  418381 20250205 124104   23.04    6.08    6.01   7.91 8.08      77   29.56    4120   29.62   16776    0.14    2.18
  50728  418381 20250205 124121   24.09    5.19    5.98   7.92 8.10      77   29.53    4120   29.61   16775    0.18    2.41
  50728  418381 20250205 124140   25.05    4.21    5.93   7.93 8.12      77   29.50    4121   29.62   16780    0.24    2.41
  50728  418381 20250205 124156   26.10    3.31    5.90   7.93 8.16      78   29.47    4120   29.61   16775    0.19    2.65
  50728  418381 20250205 124209   27.02    2.45    5.89   7.93 8.17      78   29.46    4119   29.61   16772    0.21    2.82
  50728  418381 20250205 124225   28.09    1.54    5.89   7.93 8.19      78   29.47    4120   29.61   16775    0.13    3.86
  50728  418381 20250205 124244   28.92    1.05    5.89   7.93 8.18      78   29.46    4120   29.61   16773    0.15    4.95
