# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 05-02-2025 10:27:50
#X: 59310 - Y: 414130
#00 DONARLOCATIE: GTS-13
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1037>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  59310  414130 20250205 102758    1.03   17.45    4.36   8.05 10.8      99   26.77    3902   27.90   15784    0.31    1.27
  59310  414130 20250205 102822    2.03   16.26    4.36   8.05 10.8      99   26.78    3902   27.90   15785    0.43    1.18
  59310  414130 20250205 102846    2.95   15.24    4.36   8.05 10.8      99   26.78    3902   27.90   15784    0.35    1.23
  59310  414130 20250205 102905    4.00    9.10    4.37   8.05 10.8      99   26.78    3902   27.90   15785    0.35    1.13
  59310  414130 20250205 102921    4.97   13.11    4.37   8.05 10.8      99   26.78    3902   27.90   15787    0.48    1.22
  59310  414130 20250205 102939    6.03    0.00    4.34   8.06 10.8      99   26.76    3903   27.90   15788    0.30    1.19
  59310  414130 20250205 102952    7.07   11.15    4.34   8.06 10.8      99   26.77    3903   27.91   15790    0.37    1.14
  59310  414130 20250205 103007    7.97    0.00    4.35   8.06 10.8      99   26.77    3903   27.91   15789    0.34    1.24
  59310  414130 20250205 103020    8.98    9.13    4.36   8.06 10.8      99   26.78    3903   27.91   15791    0.30    1.20
  59310  414130 20250205 103042    9.92    8.33    4.38   8.05 10.8      99   26.80    3904   27.92   15795    0.26    1.17
  59310  414130 20250205 103058   11.03    7.58    4.38   8.06 10.8      99   26.82    3906   27.93   15802    0.37    1.20
  59310  414130 20250205 103112   11.98    6.66    4.39   8.06 10.8      99   26.82    3906   27.93   15804    0.26    1.11
  59310  414130 20250205 103215   12.98    5.60    4.60   8.03 10.6      97   27.08    3922   28.05   15873    0.33    1.27
  59310  414130 20250205 103256   13.95    4.84    4.81   8.00 10.3      95   27.35    3938   28.18   15947    0.19    1.26
  59310  414130 20250205 103323   15.02    3.99    4.96   7.98 10.1      93   27.55    3950   28.27   16002    0.29    1.24
  59310  414130 20250205 103338   16.10    2.98    4.90   7.99 10.1      93   27.53    3953   28.30   16016    0.21    1.25
  59310  414130 20250205 103351   17.10    2.14    4.92   7.99 10.0      93   27.60    3961   28.36   16053    0.28    1.33
  59310  414130 20250205 103411   17.95    1.28    4.96   7.98 10.0      93   27.64    3963   28.38   16061    0.19    1.35
  59310  414130 20250205 103429   18.96    0.00    5.01   7.98 10.0      93   27.69    3966   28.40   16072    0.20    1.42
