# VERTIKAAL 18 M.C.ECOS 8 VERTIKAAL
* 25-07-2024 15:44:23
#X: 79391 - Y: 372226
#00 DONARLOCATIE: ZTS-46
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par16.dat
## TLU        oC <-->
## LUCHTDK    hPa <1013>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  79391  372226 20240725 154423    0.90    7.84   22.09   8.01    7.94     760    4.69    2598    1.05    0.00   -0.50
  79391  372226 20240725 154430    1.93    7.84   22.09   8.01    7.95     761    4.69    2599    0.94    0.00   -0.58
  79391  372226 20240725 154432    2.97    7.84   22.08   8.00    7.95     761    4.69    2600    0.88    0.00   -0.55
  79391  372226 20240725 154434    3.95    7.84   22.08   8.00    7.95     761    4.69    2600    0.83    0.00   -0.56
  79391  372226 20240725 154436    5.04    7.84   22.06   8.00    7.98     764    4.71    2612    0.81    0.00   -0.64
  79391  372226 20240725 154439    5.95    7.84   22.05   8.01    8.00     767    4.73    2621    0.73    0.00   -0.49
  79391  372226 20240725 154441    6.94    7.84   22.05   8.01    8.02     769    4.74    2628    0.72    0.00   -0.55
  79391  372226 20240725 154444    7.98    7.84   22.04   8.01    8.06     772    4.77    2642    0.69    0.00   -0.62
  79391  372226 20240725 154446    8.88    7.84   22.04   8.01    8.15     781    4.82    2675    0.65    0.00   -0.63
  79391  372226 20240725 154449    9.97    7.84   22.04   8.00    8.27     793    4.90    2717    0.67    0.00   -0.62
  79391  372226 20240725 154451   10.90    7.84   22.04   8.00    8.39     804    4.98    2759    0.68    0.00   -0.60
  79391  372226 20240725 154453   11.88    7.84   22.03   8.00    8.53     818    5.07    2810    0.71    0.00   -0.63
  79391  372226 20240725 154457   12.89    7.84   22.00   7.98    9.07     870    5.41    3003    0.64    0.00   -0.63
  79391  372226 20240725 154502   13.90    7.84   21.99   7.97    9.27     890    5.55    3078    0.69    0.00   -0.67
  79391  372226 20240725 154508   15.00    7.84   21.95   7.96    9.96     957    6.00    3329    0.65    0.00   -0.63
