# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 26-07-2024 10:28:10
#X: 72589 - Y: 408718
#00 DONARLOCATIE: ZTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par4.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72589  408718 20240726 102810    0.93    0.00   21.15   8.68    1.39     135    0.75     319    1.48    0.00    0.01
  72573  408747 20240726 102828    1.88    0.00   21.15   8.68    1.39     135    0.75     319    1.50    0.00   -0.28
  72572  408750 20240726 102830    2.92    0.00   21.12   8.68    1.39     135    0.75     319    1.33    0.00   -0.34
  72571  408751 20240726 102832    4.02    0.00   21.08   8.67    1.39     135    0.75     319    1.36    0.00   -0.29
  72572  408751 20240726 102835    5.06    0.00   21.08   8.66    1.39     136    0.76     320    1.31    0.00   -0.35
  72572  408751 20240726 102837    5.90    0.00   21.08   8.64    1.40     137    0.76     325    1.21    0.00   -0.28
  72572  408751 20240726 102839    6.97    0.00   21.07   8.64    1.41     138    0.77     327    1.25    0.00   -0.43
  72572  408751 20240726 102841    7.99    0.00   21.09   8.63    1.43     139    0.78     333    1.16    0.00   -0.57
  72572  408751 20240726 102843    8.95    0.00   21.08   8.61    1.44     141    0.79     338    1.12    0.00   -0.46
  72572  408752 20240726 102850    9.88    0.00   21.14   8.58    1.59     155    0.87     388    1.44    0.00   -0.56
