# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 26-07-2024 08:32:16
#X: 72732 - Y: 391000
#00 DONARLOCATIE: ZTS-32
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1010>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72732  391000 20240726 83216    0.96    0.00   21.48   8.64    1.38     134    0.75     314    0.81    0.00    0.57
  72725  391000 20240726 83222    1.90    0.00   21.48   8.64    1.38     134    0.75     314    0.85    0.00    0.01
  72724  391000 20240726 83225    2.90    0.00   21.48   8.64    1.38     134    0.74     313    0.81    0.00   -0.29
  72723  391001 20240726 83227    3.91    0.00   21.48   8.63    1.38     134    0.75     314    0.83    0.00   -0.13
  72716  390998 20240726 83230    4.88    0.00   21.48   8.64    1.38     134    0.75     314    0.86    0.00   -0.15
  72713  391002 20240726 83232    5.88    0.00   21.48   8.64    1.38     134    0.75     314    0.86    0.00   -0.20
  72713  391002 20240726 83236    7.01    0.00   21.44   8.63    1.39     134    0.75     316    0.84    0.00   -0.23
  72713  391002 20240726 83238    7.91    0.00   20.85   8.53    1.41     138    0.77     328    0.74    0.00   -0.70
  72713  391002 20240726 83241    8.96    0.00   19.66   8.23    1.48     149    0.84     367    0.69    0.00   -0.65
  72713  391002 20240726 83245    9.97    0.00   18.64   8.03    1.69     174    0.99     454    0.73    0.00   -0.61
  72714  391001 20240726 83248   10.91    0.00   18.27   7.91    1.76     183    1.03     482    0.73    0.00   -0.69
  72716  390998 20240726 83252   11.88    0.00   17.85   7.77    2.15     225    1.29     632    0.76    0.00   -0.64
  72715  390999 20240726 83256   12.97    0.00   17.27   7.68    2.30     244    1.40     696    0.78    0.00   -0.60
  72716  390999 20240726 83300   13.96    0.00   16.01   7.54    2.66     290    1.69     841    0.84    0.00   -0.66
  72715  391000 20240726 83304   14.91    0.00   15.40   7.50    2.76     306    1.79     896    0.93    0.00   -0.58
  72714  391002 20240726 83308   15.93    0.00   14.99   7.49    2.77     309    1.81     907    0.90    0.00   -0.56
  72714  391003 20240726 83313   16.88    0.00   14.77   7.48    2.75     308    1.80     904    0.87    0.00   -0.63
