# VERTIKAAL 2 Milieucontainer
* 06-07-2026 10:32:04
#X: 33165 - Y: 400266
#00 DONARLOCATIE: VTS-02
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  33165  400265 20260706 103214    1.00   13.28   21.83   7.66 3.46      47   44.32    4266   30.73   17368    1.43       1.91      0.18
  33165  400265 20260706 103236    2.06   12.36   21.75   7.66 3.53      48   44.24    4265   30.73   17366    1.07       1.98      0.06
  33165  400265 20260706 103300    2.99   11.72   21.70   7.64 3.47      47   44.20    4265   30.72   17366    0.99       1.81      0.01
  33165  400265 20260706 103318    4.04   10.52   21.63   7.62 3.26      44   44.12    4264   30.72   17362    0.91       2.00      0.08
  33165  400265 20260706 103348    5.08    9.51   21.50   7.54 2.26      30   44.01    4264   30.72   17363    0.89       2.19     -0.06
  33165  400265 20260706 103431    6.05    8.39   21.25   7.40 0.47       6   43.78    4264   30.71   17362    0.64       3.08     -0.07
  33165  400265 20260706 103447    7.07    7.07   20.49   7.39 0.35       5   43.15    4271   30.77   17399    0.41       1.73      0.04
  33165  400265 20260706 103506    7.97    6.40   18.92   7.34 0.33       4   41.50    4246   30.58   17294    0.16       1.79     -0.22
  33165  400265 20260706 103525    9.08    4.94   17.87   7.36 0.55       7   40.32    4222   30.38   17185    0.11       1.00      0.03
  33165  400265 20260706 103545    9.98    4.24   17.75   7.36 0.70       9   40.20    4220   30.38   17181    0.07       0.84     -0.08
  33165  400265 20260706 103602   10.99    3.20   17.49   7.38 0.73       9   39.97    4220   30.37   17181    0.08       0.37     -0.10
  33165  400265 20260706 103623   12.06    2.09   17.51   7.38 0.70       9   40.02    4224   30.40   17197    0.04       0.56      0.04
  33165  400265 20260706 103637   12.93    1.21   17.52   7.38 0.63       8   40.08    4229   30.44   17220    0.11       0.56     -0.07
