#	VERTIKAAL	7	Roompot													
*	18-9-2025	08:18:00														
#X:	65305	-	Y:	412130												
#00	DONARLOCATIE:	GTS-16														
#08	WAARNEMER(S):	bernaards														
@	par3.dat															
##	LUCHTDK	hPa	<1019>													
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	65305	412130	20250918	81810	1.05	14.56	16.36	7.79	7.49	92	39.69	4297	30.99	17542	0.15	1.16
	65305	412130	20250918	81825	2.04	13.53	16.36	7.79	7.49	92	39.69	4297	30.99	17542	0.2	1.13
	65305	412130	20250918	81854	3.05	12.5	16.36	7.79	7.48	92	39.69	4297	30.99	17542	0.19	1.07
	65305	412130	20250918	81913	4.04	11.46	16.36	7.79	7.49	92	39.69	4297	30.99	17542	0.15	1.16
	65305	412130	20250918	81930	4.95	10.53	16.36	7.79	7.48	92	39.69	4297	30.99	17542	0.21	1.16
	65305	412130	20250918	81949	6.03	9.34	16.36	7.79	7.49	92	39.69	4297	30.99	17542	0.26	1.18
	65305	412130	20250918	82003	7.06	8.34	16.36	7.79	7.48	92	39.69	4297	30.99	17542	0.17	1.18
	65305	412130	20250918	82017	7.97	7.37	16.36	7.79	7.48	92	39.69	4297	30.99	17542	0.17	1.27
	65305	412130	20250918	82031	9.07	6.23	16.36	7.79	7.48	92	39.69	4297	30.99	17542	0.25	1.05
	65305	412130	20250918	82044	10.08	5.25	16.36	7.79	7.48	92	39.7	4297	31	17547	0.18	1.05
	65305	412130	20250918	82058	11.04	3.94	16.36	7.79	7.48	92	39.7	4297	31	17547	0.19	1.2
	65305	412130	20250918	82109	11.94	3.93	16.36	7.79	7.48	92	39.7	4298	31	17547	0.19	1.19
	65305	412130	20250918	82126	13.03	2.74	16.36	7.79	7.47	91	39.7	4298	31	17547	0.28	1.17
	65305	412130	20250918	82140	14.13	1.69	16.35	7.78	7.45	91	39.69	4298	31	17547	0.22	1.24
	65305	412130	20250918	82203	14.96	0.75	16.34	7.78	7.4	91	39.69	4299	31.01	17551	0.14	1.59
