# VERTIKAAL 2 Milieucontainer
* 20-07-2026 09:21:42
#X: 71700 - Y: 409500
#00 DONARLOCATIE: ZTS-16
#08 WAARNEMER(S): bernaards
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  71700  409500 20260720 92412    0.93   17.74   22.78   8.92 9.68     112    2.09     197    1.12     532    0.64       6.32      1.68
  71700  409500 20260720 92459    2.00   17.08   22.79   8.92 9.68     112    2.08     197    1.11     531    0.62       6.45      1.07
  71700  409500 20260720 92514    2.98   16.74   22.79   8.92 9.66     112    2.08     196    1.11     530    0.72       4.45      1.21
  71700  409500 20260720 92540    4.03   16.49   22.79   8.92 9.66     112    2.08     197    1.11     531    0.78       5.73      1.07
  71700  409500 20260720 92556    5.01   15.80   22.80   8.91 9.57     111    2.11     199    1.13     538    0.84       4.87      0.83
  71700  409500 20260720 92622    5.94   15.30   22.80   8.91 9.49     110    2.10     198    1.12     536    0.78       3.76      0.67
  71700  409500 20260720 92704    6.99   14.30   22.81   8.88 9.36     108    2.14     202    1.15     551    0.57       4.27      0.45
  71700  409500 20260720 92731    8.01   13.44   22.75   8.80 8.81     102    2.36     223    1.27     623    0.54       2.93      0.08
  71700  409500 20260720 92800    8.96   12.40   22.86   8.76 8.56      99    2.51     236    1.35     669    0.66       3.40      0.05
  71700  409500 20260720 92913    9.98   11.56   22.75   8.30 5.54      64    3.45     326    1.90     967    0.28       3.95     -0.28
  71700  409500 20260720 92938   10.97   10.61   22.72   8.37 5.65      66    3.57     337    1.97    1005    0.38       4.64     -0.36
  71700  409500 20260720 93008   11.95    9.59   21.72   8.19 5.27      60    3.51     339    1.98    1011    0.36       5.63     -0.28
  71700  409500 20260720 93112   12.92    8.60   17.45   7.48 1.15      12    3.00     317    1.85     936    0.19       2.38     -0.39
  71700  409500 20260720 93139   14.00    7.47   16.25   7.41 0.38       4    2.92     317    1.86     937    0.16       2.31     -0.26
  71700  409500 20260720 93205   15.02    6.29   15.50   7.42 0.18       2    2.88     318    1.86     939    0.22       1.58     -0.33
  71700  409500 20260720 93222   15.93    5.22   15.02   7.45 0.12       1    2.85     318    1.86     940    0.23       1.53     -0.18
  71700  409500 20260720 93242   16.99    4.03   14.81   7.46 0.08       1    2.84     318    1.87     940    0.21       2.00     -0.32
  71700  409500 20260720 93316   17.93    2.99   14.77   7.47 0.05       1    2.84     319    1.87     940    0.21       1.20     -0.24
  71700  409500 20260720 93341   18.99    1.92   14.69   7.47 0.03       0    2.84     319    1.87     941    0.20       0.89     -0.25
  71700  409500 20260720 93400   19.94    0.88   14.45   7.46 0.01       0    2.83     320    1.87     945    0.27       1.27     -0.13
