# VERTIKAAL 14 Milieucontainer
* 20-07-2026 15:01:52
#X: 74000 - Y: 390380
#00 DONARLOCATIE: ZTS-32
#08 WAARNEMER(S): bernaards
@ par14.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  74000  390380 20260720 150153    1.00   13.35   22.68   8.91    1.62     153    0.86     381    2.54       4.95      1.86
  74000  390380 20260720 150200    1.98   12.29   22.67   8.91    1.62     153    0.86     381    2.73       7.34      1.59
  74000  390380 20260720 150205    3.05   11.62   22.68   8.92    1.62     153    0.86     381    2.62       7.07      1.05
  74000  390380 20260720 150232    4.07   13.17   22.65   8.90    1.62     153    0.86     381    2.44       5.53      1.07
  74000  390380 20260720 150241    4.99   12.62   22.65   8.90    1.62     153    0.86     381    2.78       4.20      0.80
  74000  390380 20260720 150248    6.01   11.88   22.65   8.90    1.62     153    0.86     381    2.39       5.66      1.12
  74000  390380 20260720 150254    7.09   10.74   22.66   8.90    1.62     153    0.86     381    3.03       4.68      0.73
  74000  390380 20260720 150301    7.93    9.94   22.67   8.91    1.62     153    0.86     381    2.86       4.75      1.12
  74000  390380 20260720 150308    9.03    8.87   22.63   8.90    1.62     153    0.86     381    2.30       4.91      1.37
  74000  390380 20260720 150312    9.95    8.03   22.43   8.78    1.67     159    0.89     399    1.53       2.88      0.13
  74000  390380 20260720 150321   11.04    7.12   18.51   7.84    1.98     205    1.17     559    0.33       2.76     -0.32
  74000  390380 20260720 150326   11.99    6.11   17.57   7.65    2.09     221    1.26     615    0.29       2.74     -0.45
  74000  390380 20260720 150334   12.94    5.39   16.66   7.48    2.53     272    1.58     780    0.24       2.00     -0.37
  74000  390380 20260720 150343   14.03    4.30   15.56   7.43    3.16     349    2.05    1045    0.20       1.53     -0.42
  74000  390380 20260720 150417   15.06    3.65   14.89   7.41    3.38     378    2.24    1148    0.31       1.03     -0.38
  74000  390380 20260720 150437   15.90    2.67   15.00   7.42    3.36     375    2.22    1140    0.31       1.39     -0.21
  74000  390380 20260720 150444   16.97    1.50   14.96   7.42    3.40     380    2.25    1155    0.28       1.23     -0.26
  74000  390380 20260720 150453   17.91    0.58   14.70   7.41    3.39     381    2.25    1158    0.29       1.58     -0.31
