#	VERTIKAAL	4	Roompot													
*	1-9-2025	09:26:41														
#X:	56916	-	Y:	421837												
#00	DONARLOCATIE:	GTS-26														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	56916	421837	20250901	92705	0.99	15.36	19.36	7.92	7.19	95	42.61	4319	31.17	17632	0.74	0.77
	56916	421837	20250901	92723	2.02	14.54	19.35	7.92	7.21	95	42.61	4320	31.17	17636	0.62	0.83
	56916	421837	20250901	92737	2.96	13.71	19.35	7.93	7.23	95	42.61	4320	31.17	17636	0.55	0.84
	56916	421837	20250901	92752	3.98	12.71	19.36	7.93	7.23	95	42.62	4320	31.18	17637	0.53	0.81
	56916	421837	20250901	92807	5.07	11.71	19.36	7.93	7.26	96	42.62	4320	31.18	17637	0.52	0.86
	56916	421837	20250901	92821	6.07	10.79	19.36	7.93	7.25	96	42.62	4320	31.18	17637	0.54	0.81
	56916	421837	20250901	92835	7.09	9.71	19.36	7.93	7.25	96	42.63	4321	31.18	17641	0.47	0.79
	56916	421837	20250901	92848	8.01	8.77	19.36	7.93	7.25	96	42.63	4322	31.19	17641	0.54	0.75
	56916	421837	20250901	92902	9.00	7.61	19.35	7.93	7.24	96	42.63	4322	31.19	17646	0.66	0.72
	56916	421837	20250901	92916	10.03	6.70	19.35	7.93	7.24	95	42.63	4323	31.19	17646	0.52	0.91
	56916	421837	20250901	92938	11.02	5.64	19.34	7.92	7.11	94	42.64	4324	31.2	17655	0.45	0.84
	56916	421837	20250901	93010	12.01	4.62	19.29	7.88	6.57	86	42.63	4328	31.23	17672	0.44	1.08
	56916	421837	20250901	93027	13.00	3.50	19.27	7.87	6.45	85	42.62	4328	31.24	17676	0.44	1.17
	56916	421837	20250901	93041	14.03	2.45	19.26	7.87	6.35	84	42.61	4329	31.24	17676	0.38	1.15
	56916	421837	20250901	93055	15.01	1.46	19.25	7.86	6.27	83	42.60	4329	31.24	17675	0.47	1.12
	56916	421837	20250901	93108	16.06	1.46	19.25	7.86	6.23	82	42.60	4329	31.24	17675	0.33	1.16
