#	VERTIKAAL	11	Roompot													
*	2-9-2025	10:10:43														
#X:	56313	-	Y:	420541												
#00	DONARLOCATIE:	GTS-10														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	56313	420543	20250902	101053	0.96	6.23	19.53	7.91	7.3	97	42.74	4316	31.14	4551	0.9	1.04
	56313	420543	20250902	101107	2.01	0.78	19.53	7.91	7.31	97	42.74	4316	31.14	4551	0.8	0.85
	56313	420543	20250902	101120	3	11.08	19.51	7.91	7.3	97	42.72	4317	31.15	4548	0.86	0.88
	56313	420543	20250902	101134	4.01	10.06	19.51	7.91	7.28	96	42.72	4317	31.15	4548	0.69	0.83
	56313	420543	20250902	101148	5.02	9.07	19.5	7.91	7.26	96	42.71	4317	31.14	4546	0.67	0.92
	56313	420543	20250902	101202	6.06	8.11	19.51	7.91	7.26	96	42.73	4317	31.15	4547	0.74	0.98
	56313	420543	20250902	101220	7.03	7.18	19.5	7.91	7.25	96	42.72	4317	31.15	4545	0.82	0.86
	56313	420543	20250902	101237	8.02	6.21	19.46	7.9	7.21	95	42.68	4317	31.15	4538	0.64	0.94
	56313	420543	20250902	101256	9.06	5.14	19.4	7.89	7.11	94	42.63	4318	31.16	4527	0.62	0.85
	56313	420543	20250902	101314	10.02	4.18	19.38	7.88	7.06	93	42.61	4318	31.16	4523	0.46	0.81
	56313	420543	20250902	101327	11.13	3.08	19.28	7.88	7.02	92	42.53	4319	31.16	4504	0.41	0.8
	56313	420543	20250902	101345	12.09	2.06	19.24	7.87	6.93	91	42.5	4319	31.17	4496	0.31	0.76
	56313	420543	20250902	101359	13.03	1.08	19.15	7.86	6.86	90	42.42	4320	31.17	4480	0.21	0.81
