#	VERTIKAAL	14	Roompot													
*	2-9-2025	10:55:48														
#X:	52986	-	Y:	420342												
#00	DONARLOCATIE:	GTS-07														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	52986	420342	20250902	105558	1.05	10.02	19.48	7.90	7.27	96	42.73	4321	31.18	17636	0.79	0.96
	52986	420342	20250902	105624	2.02	9.15	19.47	7.90	7.26	96	42.73	4321	31.18	17641	0.87	1.04
	52986	420342	20250902	105638	3.05	8.18	19.47	7.90	7.24	96	42.72	4321	31.18	17636	0.72	0.93
	52986	420342	20250902	105651	4.05	7.29	19.44	7.90	7.22	95	42.7	4321	31.18	17639	0.94	0.94
	52986	420342	20250902	105708	4.93	6.38	19.46	7.90	7.21	95	42.72	4321	31.18	17640	0.70	1.00
	52986	420342	20250902	105724	6.08	5.26	19.47	7.90	7.20	95	42.73	4321	31.18	17641	0.81	1.07
	52986	420342	20250902	105738	7.07	4.30	19.37	7.89	7.18	95	42.66	4323	31.20	17651	0.84	0.98
	52986	420342	20250902	105803	7.97	3.39	19.35	7.89	7.12	94	42.63	4323	31.19	17646	0.74	1.11
	52986	420342	20250902	105825	9.03	2.31	19.26	7.88	7.03	93	42.56	4323	31.20	17652	0.42	1.23
	52986	420342	20250902	105843	9.98	1.39	19.23	7.88	6.95	91	42.54	4325	31.21	17656	0.54	1.35
	52986	420342	20250902	105907	11.04	9999	19.22	7.88	6.89	91	42.53	4324	31.20	17655	0.39	1.47
