#	VERTIKAAL	19	Roompot													
*	2-9-2025	12:09:23														
#X:	47981	-	Y:	418358												
#00	DONARLOCATIE:	GTS-02														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	47981	418358	20250902	120933	1.03	15.55	19.47	7.91	7.28	96	42.73	4321	31.18	17641	1.35	1.22
	47981	418358	20250902	120948	2.05	14.57	19.47	7.92	7.29	96	42.73	4321	31.18	17641	1.75	1.32
	47981	418358	20250902	121003	3.01	13.65	19.45	7.90	7.20	95	42.70	4321	31.18	17635	1.62	1.23
	47981	418358	20250902	121021	3.96	13.06	19.45	7.90	7.18	95	42.71	4321	31.18	17640	1.81	1.27
	47981	418358	20250902	121035	5.07	11.65	19.43	7.90	7.12	94	42.68	4321	31.18	17634	2.00	1.38
	47981	418358	20250902	121050	6.02	10.85	19.43	7.90	7.09	94	42.69	4321	31.18	17639	1.63	1.26
	47981	418358	20250902	121108	7.02	9.51	19.42	7.90	7.10	94	42.68	4321	31.18	17639	1.50	1.27
	47981	418358	20250902	121137	8.07	9.02	19.41	7.89	6.59	87	42.75	4329	31.24	17676	1.67	1.32
	47981	418358	20250902	121206	8.97	7.63	19.50	7.86	6.37	84	42.87	4333	31.28	17693	0.52	1.29
	47981	418358	20250902	121232	10.01	6.71	19.51	7.87	6.39	84	42.91	4336	31.30	17708	0.74	1.39
	47981	418358	20250902	121301	11.05	5.62	19.42	7.85	6.14	81	42.81	4334	31.28	17700	0.76	1.39
	47981	418358	20250902	121331	12.01	4.56	19.57	7.88	6.49	86	43.06	4346	31.38	17752	0.66	1.46
	47981	418358	20250902	121352	13.05	3.12	19.59	7.88	6.54	87	43.10	4348	31.39	17762	0.90	1.40
	47981	418358	20250902	121408	13.99	2.41	19.60	7.89	6.65	88	43.13	4349	31.41	17772	0.87	1.50
	47981	418358	20250902	121423	15.05	1.34	19.56	7.89	6.61	88	43.10	4350	31.41	17776	0.77	1.50
