#	VERTIKAAL	13	Roompot													
*	2-9-2025	10:41:43														
#X:	53767	-	Y:	421074												
#00	DONARLOCATIE:	GTS-08														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	53767	421074	20250902	104153	0.99	15.91	19.61	7.9	7.31	97	42.81	4317	31.15	17617	0.66	0.72
	53767	421074	20250902	104206	2.01	15.05	19.61	7.9	7.29	97	42.81	4317	31.15	17617	0.74	0.77
	53767	421074	20250902	104220	3.02	14.17	19.6	7.9	7.27	96	42.81	4317	31.15	17622	0.83	0.89
	53767	421074	20250902	104235	4.06	13.42	19.6	7.9	7.24	96	42.81	4317	31.15	17622	0.75	0.95
	53767	421074	20250902	104256	4.87	12.71	19.61	7.9	7.27	96	42.81	4317	31.15	17617	0.68	0.81
	53767	421074	20250902	104318	6.07	11.74	19.61	7.9	7.27	96	42.82	4318	31.15	17622	0.82	0.74
	53767	421074	20250902	104332	7.02	10.73	19.61	7.9	7.27	96	42.81	4317	31.15	17617	0.75	0.85
	53767	421074	20250902	104345	8.05	9.71	19.61	7.9	7.27	96	42.81	4317	31.15	17617	0.59	0.83
	53767	421074	20250902	104359	9.07	8.79	19.61	7.9	7.28	96	42.81	4317	31.15	17617	0.73	0.75
	53767	421074	20250902	104412	10.07	7.79	19.57	7.9	7.25	96	42.78	4318	31.15	17621	0.65	0.85
	53767	421074	20250902	104426	11.06	6.81	19.56	7.89	7.18	95	42.77	4318	31.15	17620	0.52	0.95
	53767	421074	20250902	104442	11.99	5.85	19.56	7.89	7.16	95	42.77	4318	31.15	17620	0.68	0.95
	53767	421074	20250902	104456	13.04	4.83	19.55	7.89	7.14	95	42.77	4318	31.15	17625	0.62	0.94
	53767	421074	20250902	104509	13.96	3.92	19.55	7.89	7.13	94	42.77	4318	31.15	17625	0.8	0.83
	53767	421074	20250902	104524	15.09	2.71	19.54	7.89	7.12	94	42.76	4318	31.15	17624	0.65	0.93
	53767	421074	20250902	104538	15.96	1.74	19.53	7.89	7.1	94	42.75	4318	31.16	17624	0.63	1.21
	53767	421074	20250902	104555	17.02	0.75	19.53	7.88	7.06	93	42.75	4318	31.15	17624	0.65	0.99
