#	VERTIKAAL	10	Roompot													
*	2-9-2025	09:52:17														
#X:	57631	-	Y:	418795												
#00	DONARLOCATIE:	GTS-11														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	57631	418795	20250902	95248	1.01	14.43	19.61	7.91	7.24	96	42.84	4319	31.16	17631	0.7	0.78
	57631	418795	20250902	95313	2.08	13.63	19.62	7.91	7.24	96	42.85	4319	31.17	17632	0.69	0.78
	57631	418795	20250902	95329	3	13.47	19.62	7.91	7.26	96	42.84	4319	31.16	17627	0.67	0.82
	57631	418795	20250902	95345	4	13.02	19.62	7.91	7.27	96	42.84	4319	31.17	17627	0.83	0.9
	57631	418795	20250902	95405	5	11.99	19.61	7.91	7.27	96	42.84	4320	31.17	17631	0.79	0.84
	57631	418795	20250902	95419	6.06	10.84	19.61	7.91	7.27	96	42.84	4320	31.17	17631	0.72	0.81
	57631	418795	20250902	95433	6.98	9.71	19.6	7.9	7.21	96	42.83	4319	31.17	17631	0.56	0.8
	57631	418795	20250902	95500	8.03	8.41	19.48	7.86	6.74	89	42.75	4322	31.19	17646	0.26	0.81
	57631	418795	20250902	95514	9.03	7.99	19.47	7.86	6.66	88	42.74	4322	31.19	17645	0.26	0.76
	57631	418795	20250902	95529	9.98	7.12	19.43	7.87	6.66	88	42.7	4323	31.19	17644	0.28	0.87
	57631	418795	20250902	95543	11	6.17	19.42	7.87	6.64	88	42.7	4323	31.19	17648	0.38	0.83
	57631	418795	20250902	95558	12.01	4.86	19.41	7.88	6.74	89	42.69	4323	31.19	17648	0.29	0.92
	57631	418795	20250902	95616	12.99	3.66	19.4	7.89	6.81	90	42.68	4323	31.19	17647	0.39	0.9
	57631	418795	20250902	95630	14.06	2.64	19.41	7.88	6.8	90	42.68	4323	31.19	17643	0.4	0.88
	57631	418795	20250902	95643	14.99	1.41	19.39	7.89	6.85	90	42.67	4323	31.19	17647	0.39	0.89
	57631	418795	20250902	95702	15.98	1.41	19.25	7.92	7.06	93	42.55	4324	31.2	17652	0.28	1.15
