#	VERTIKAAL	5	Roompot													
*	2-9-2025	08:03:53														
#X:	65287	-	Y:	412151												
#00	DONARLOCATIE:	HERKGN														
#08	WAARNEMER(S):	bernaards														
@	par1.dat															
																
~	X	Y	DATUM	TIJD	SENSHTE	Echms	T	pH	O2	%O2	GELBH	GELDHD	SALNTT	CL-	CHLFRFU	TROEBHFNU
	65287	412151	20250902	80403	1.09	12.53	19.33	7.97	7.27	96	42.23	4283	30.88	17465	0.76	0.86
	65287	412151	20250902	80417	2.07	11.1	19.3	7.96	7.24	95	42.19	4283	30.87	17460	0.78	0.96
	65287	412151	20250902	80431	3.06	9.63	19.27	7.96	7.22	95	42.16	4282	30.86	17458	0.79	0.89
	65287	412151	20250902	80449	3.98	8.4	19.27	7.96	7.2	95	42.15	4281	30.86	17454	0.72	0.93
	65287	412151	20250902	80513	5.05	7.62	19.27	7.96	7.19	94	42.15	4282	30.86	17454	0.86	0.96
	65287	412151	20250902	80527	6.02	6.92	19.27	7.96	7.18	94	42.16	4282	30.87	17458	0.89	0.97
	65287	412151	20250902	80543	6.96	6.36	19.29	7.96	7.17	94	42.19	4283	30.88	17464	0.88	1.07
	65287	412151	20250902	80607	7.91	5.74	19.33	7.94	7.04	93	42.3	4290	30.93	17499	0.49	0.79
	65287	412151	20250902	80622	8.95	5.03	19.35	7.93	6.91	91	42.34	4293	30.95	17509	0.53	0.85
	65287	412151	20250902	80635	9.96	4.33	19.36	7.92	6.82	90	42.37	4294	30.96	17519	0.35	0.92
	65287	412151	20250902	80650	10.95	3.58	19.37	7.92	6.79	90	42.36	4294	30.96	17510	0.46	0.81
	65287	412151	20250902	80706	12.02	2.84	19.4	7.92	6.79	90	42.42	4297	30.98	17525	0.44	0.87
	65287	412151	20250902	80731	12.95	2.16	19.45	7.89	6.65	88	42.55	4305	31.05	17564	0.39	0.83
	65287	412151	20250902	80819	14.07	1.73	19.45	7.88	6.49	86	42.55	4304	31.04	17564	0.29	0.78
	65287	412151	20250902	80839	15.08	1.73	19.41	7.87	6.39	84	42.52	4306	31.05	17568	0.39	1.32
